genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Patranomodon,-65.24442,-65.24442,0,0,0,1,0,0.0,-0.30335579218285075
Pelanomodon,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Pelictosuchus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Peramodon,43.51609,44.03487,0,1,0,0,0,0.5187799999999996,-0.27380904163213615
Perplexisaurus,40.69209,44.38761,0,1,0,0,0,3.695520000000002,-0.09288004601843226
Phocosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Phreatophasma,40.21952,40.21952,0,1,0,0,0,0.0,-0.30335579218285075
Phthinosaurus,41.45729,41.97247,0,1,0,0,0,0.5151800000000009,-0.27401407710378606
Planitorostris,56.83089,56.83089,0,1,0,0,0,0.0,-0.30335579218285075
Platycraniellus,-60.88067,-60.88067,0,0,0,1,0,0.0,-0.30335579218285075
Platycyclops,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Platypodosaurus,-50.10377,-47.78411,0,0,0,1,0,2.319659999999999,-0.17124118602519106
Polycynodon,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Porosteognathus,40.12712,40.69209,0,1,0,0,0,0.5649700000000024,-0.2711783226222715
Pravoslavlevia,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Pristerodon,-63.15948,-42.23717,0,0,0,1,0,20.922310000000003,0.8882596797218537
Pristerognathoides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Pristerognathus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Pristerosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Probainognathus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.30335579218285075
Proburnetia,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Procynosuchus,-63.15948,39.54136,0,1,0,1,0,102.70084,5.54589842121947
Prodicynodon,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Progalesaurus,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.30335579218285075
Promoschorhynchus,-63.15948,-61.36501,0,0,0,1,0,1.794470000000004,-0.20115301362403773
Protheriodon,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.30335579218285075
Protuberum,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.30335579218285075
Ptomalestes,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Purlovia,43.07523,46.3931,0,1,0,0,0,3.317869999999999,-0.11438883653749134
Putillosaurus,41.16511,41.16511,0,1,0,0,0,0.0,-0.30335579218285075
Pyozia,42.68761,42.68761,0,1,0,0,0,0.0,-0.30335579218285075
Rabidosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.1929031836050105
Raranimus,39.6978,39.6978,0,1,0,0,0,0.0,-0.30335579218285075
Rastodon,-51.32705,-51.32705,0,0,0,1,0,0.0,-0.30335579218285075
Rechnisaurus,-46.55859,-39.82536,0,0,0,1,0,6.733229999999999,0.08013059358874473
Regisaurus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.30335579218285075
Reiszia,42.68761,42.68761,0,1,0,0,0,0.0,-0.30335579218285075
Repelinosaurus,-2.617971,-2.617971,0,0,1,0,0,0.0,-0.30335579218285075
Rhachiocephalus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Rhadiodromus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.1929031836050105
Rhinodicynodon,48.82432,48.82432,0,1,0,0,0,0.0,-0.30335579218285075
Rhopalodon,40.69209,42.6534,0,1,0,0,0,1.9613099999999974,-0.1916507585990155
Riebeeckosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Riojanodon,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.30335579218285075
Robertia,-65.18245,-62.75164,0,0,0,1,0,2.430810000000001,-0.16491071583799805
Rubidgea,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Ruhuhucerberus,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Sangusaurus,-49.04351,-46.55859,0,0,0,1,0,2.4849199999999954,-0.16182891879050393
Sauroctonus,-47.78411,43.04599,0,1,0,1,0,90.8301,4.8698087615710834
Sauroscaptor,-42.23717,-42.23717,0,0,0,1,0,0.0,-0.30335579218285075
Scalenodon,-49.04351,-46.55859,0,0,0,1,0,2.4849199999999954,-0.16182891879050393
Scalopocephalus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Scalopodontes,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Scalopognathus,53.44968,53.44968,0,1,0,0,0,0.0,-0.30335579218285075
