,occurrence_no,locality,county_original,state,cc,notes
1961,1331662,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1962,1331663,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1963,1331664,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1964,1331665,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1965,1331666,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1966,1331667,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1967,1331668,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1968,1332078,Eastern Cape,,Eastern Cape,ZA,
1969,1332733,Eastern Cape,,Eastern Cape,ZA,
1970,1332734,Eastern Cape,,Eastern Cape,ZA,
1971,1332735,Eastern Cape,,Eastern Cape,ZA,
1972,1332736,Eastern Cape,,Eastern Cape,ZA,
1973,1332737,Eastern Cape,,Eastern Cape,ZA,
1974,1332738,Eastern Cape,,Eastern Cape,ZA,
1975,1332739,Eastern Cape,,Eastern Cape,ZA,
1976,1332740,Eastern Cape,,Eastern Cape,ZA,
1977,1332741,Eastern Cape,,Eastern Cape,ZA,
1978,1332743,Eastern Cape,,Eastern Cape,ZA,
1979,1332744,Eastern Cape,,Eastern Cape,ZA,
1980,1332745,Eastern Cape,,Eastern Cape,ZA,
1981,1332747,Northern Cape,,Northern Cape,ZA,
1982,1332749,Northern Cape,,Northern Cape,ZA,
1983,1332750,Northern Cape,,Northern Cape,ZA,
1984,1332751,Northern Cape,,Northern Cape,ZA,
1985,1332752,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1986,1332760,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1987,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1988,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1989,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1990,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1991,1332766,Free State,,Free State,ZA,
1992,1332770,Free State,,Free State,ZA,
1993,1332771,Free State,,Free State,ZA,
1994,1332772,Free State,,Free State,ZA,
1995,1332773,Western Cape,Murraysburg,Western Cape,ZA,
1996,1332781,Western Cape,,Western Cape,ZA,
1997,1332781,Western Cape,,Western Cape,ZA,
1998,1332781,Western Cape,,Western Cape,ZA,
1999,1332781,Western Cape,,Western Cape,ZA,
2000,1332782,Eastern Cape,,Eastern Cape,ZA,
2001,1332783,Eastern Cape,,Eastern Cape,ZA,
2002,1332966,Eastern Cape,,Eastern Cape,ZA,
2003,1332967,Western Cape,,Western Cape,ZA,
2004,1332967,Western Cape,,Western Cape,ZA,
2005,1332969,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2006,1332970,KwaZulu-Natal,,KwaZulu-Natal,ZA,
2007,1332983,Western Cape,Murraysburg,Western Cape,ZA,
2008,1332995,Eastern Cape,,Eastern Cape,ZA,
2009,1332996,Eastern Cape,,Eastern Cape,ZA,
2010,1332997,Eastern Cape,,Eastern Cape,ZA,
2011,1332998,Western Cape,,Western Cape,ZA,
2012,1332999,Eastern Cape,Maletswai,Eastern Cape,ZA,
2013,1333000,Northern Cape,,Northern Cape,ZA,
2014,1333001,Western Cape,,Western Cape,ZA,
2015,1333002,Western Cape,,Western Cape,ZA,
2016,1333003,Western Cape,,Western Cape,ZA,
2017,1333004,Western Cape,,Western Cape,ZA,
2018,1333005,Western Cape,,Western Cape,ZA,
2019,1333006,Western Cape,,Western Cape,ZA,
2020,1333007,Western Cape,,Western Cape,ZA,
2021,1333237,Eastern Cape,Maletswai,Eastern Cape,ZA,
2022,1333249,Eastern Cape,Maletswai,Eastern Cape,ZA,
2023,1333249,Eastern Cape,Maletswai,Eastern Cape,ZA,
2024,1333250,Eastern Cape,Maletswai,Eastern Cape,ZA,
2025,1333252,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2026,1333253,Eastern Cape,,Eastern Cape,ZA,
2027,1333264,Eastern Cape,,Eastern Cape,ZA,
2028,1333308,Ruvuma,Songea,Ruvuma,TZ,
2029,1333312,Arkhangelsk,Kotlas,Arkhangelsk,RU,
2030,1333313,Arkhangelsk,Kotlas,Arkhangelsk,RU,
2031,1333314,Orenburg,Belyaevskii,Orenburg,RU,
2032,1333322,Orenburg,Belyaevskii,Orenburg,RU,
2033,1333323,Orenburg,Belyaevskii,Orenburg,RU,
2034,1333324,Kirov,Leninskoe,Kirov,RU,
2035,1333325,Vladimir,Vyaznikovskii,Vladimir,RU,
2036,1333330,Orenburg,,Orenburg,RU,
2037,1333331,Orenburg,,Orenburg,RU,
2038,1333332,Vologda,Velikoustyugskii,Vologda,RU,
2039,1334886,New Mexico,Rio Arriba,New Mexico,US,
2040,1335615,New Mexico,Rio Arriba,New Mexico,US,
2041,1335616,New Mexico,Rio Arriba,New Mexico,US,
2042,1336945,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2043,1336967,Western Cape,Beaufrot West,Western Cape,ZA,
2044,1336968,Western Cape,Beaufrot West,Western Cape,ZA,
2045,1337197,New Mexico,Rio Arriba,New Mexico,US,
2046,1337198,New Mexico,Rio Arriba,New Mexico,US,
2047,1337205,New Mexico,Rio Arriba,New Mexico,US,
2048,1337206,New Mexico,Rio Arriba,New Mexico,US,
2049,1337214,New Mexico,Rio Arriba,New Mexico,US,
2050,1337215,New Mexico,Rio Arriba,New Mexico,US,
2051,1337216,Eastern Cape,,Eastern Cape,ZA,
2052,1337219,Eastern Cape,,Eastern Cape,ZA,
2053,1337220,Eastern Cape,,Eastern Cape,ZA,
2054,1337221,Eastern Cape,,Eastern Cape,ZA,
2055,1337222,Eastern Cape,,Eastern Cape,ZA,
2056,1337223,Eastern Cape,,Eastern Cape,ZA,
2057,1337224,Eastern Cape,,Eastern Cape,ZA,
2058,1337225,Eastern Cape,,Eastern Cape,ZA,
2059,1337452,Ruvuma,Songea,Ruvuma,TZ,
2060,1337454,Western Cape,Murraysburg,Western Cape,ZA,
2061,1337455,Western Cape,Murraysburg,Western Cape,ZA,
2062,1337456,Western Cape,Murraysburg,Western Cape,ZA,
2063,1337457,Western Cape,Murraysburg,Western Cape,ZA,
2064,1337459,Western Cape,Murraysburg,Western Cape,ZA,
2065,1337460,Western Cape,Murraysburg,Western Cape,ZA,
2066,1337462,Ruvuma,Songea,Ruvuma,TZ,
2067,1338235,Czechia,,Rakovnik,CZ,
2068,1338336,Eastern Cape,,Eastern Cape,ZA,
2069,1338338,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2070,1338340,Western Cape,,Western Cape,ZA,
2071,1338341,Western Cape,,Western Cape,ZA,
2072,1338342,Western Cape,,Western Cape,ZA,
2073,1338343,Western Cape,,Western Cape,ZA,
2074,1338344,Western Cape,,Western Cape,ZA,
2075,1338345,Western Cape,,Western Cape,ZA,
2076,1338346,Western Cape,,Western Cape,ZA,
2077,1338347,Western Cape,,Western Cape,ZA,
2078,1338348,Western Cape,,Western Cape,ZA,
2079,1338349,Western Cape,,Western Cape,ZA,
2080,1338351,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2081,1338352,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2082,1338353,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2083,1338354,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2084,1338355,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2085,1338358,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2086,1338359,Eastern Cape,Middelburg,Eastern Cape,ZA,
2087,1338407,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2088,1338408,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2089,1338440,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2090,1338441,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2091,1338442,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2092,1338560,Western Cape,Beaufort West,Western Cape,ZA,
2093,1338561,Western Cape,Beaufort West,Western Cape,ZA,
2094,1338562,Western Cape,Beaufort West,Western Cape,ZA,
2095,1338563,Western Cape,Beaufort West,Western Cape,ZA,
2096,1338575,Eastern cape,Somerset East,Eastern cape,ZA,
2097,1338576,Eastern cape,Somerset East,Eastern cape,ZA,
2098,1338577,Eastern cape,Somerset East,Eastern cape,ZA,
2099,1338637,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2100,1338638,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2101,1338639,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2102,1338640,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2103,1338641,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2104,1338646,Graaff-Reinet,,Graaff-Reinet,ZA,
2105,1338650,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2106,1338651,Eastern Cape,,Eastern Cape,ZA,
2107,1338903,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2108,1338905,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2109,1338906,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2110,1338907,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2111,1338908,Eastern Cape,Camdeboo,Eastern Cape,ZA,
2112,1338925,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2113,1338926,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2114,1338927,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2115,1338928,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
2116,1338936,Eastern Cape,Alice,Eastern Cape,ZA,
2117,1338937,Eastern Cape,Alice,Eastern Cape,ZA,
2118,1339754,New Mexico,Rio Arriba,New Mexico,US,
2119,1339755,New Mexico,Rio Arriba,New Mexico,US,
2120,1339830,Colorado,Fremont,Colorado,US,
2121,1339837,Kansas,Anderson,Kansas,US,
2122,1339895,New Mexico,Rio Arriba,New Mexico,US,
2123,1339896,New Mexico,Rio Arriba,New Mexico,US,
2124,1339897,New Mexico,Rio Arriba,New Mexico,US,
2125,1339898,New Mexico,Rio Arriba,New Mexico,US,
2126,1339904,West Virginia,Ohio,West Virginia,US,
2127,1339909,Czechia,,Rakovnik,CZ,
2128,1339910,Czechia,,Rakovnik,CZ,
2129,1339938,New Mexico,Sandoval,New Mexico,US,
2130,1339951,New Mexico,Rio Arriba,New Mexico,US,
2131,1339952,New Mexico,Rio Arriba,New Mexico,US,
2132,1339953,New Mexico,Rio Arriba,New Mexico,US,
2133,1339961,Texas,Archer,Texas,US,
2134,1339962,Texas,Archer,Texas,US,
2135,1339966,Texas,Archer,Texas,US,
2136,1339967,Texas,Archer,Texas,US,
2137,1339972,Kansas,Anderson,Kansas,US,
2138,1339973,Kansas,Anderson,Kansas,US,
2139,1339974,Thuringia,,Thuringia,DE,
2140,1339976,Burgundy,Saone-et-Loire,Burgundy,FR,
2141,1340016,New Mexico,Cibola,New Mexico,US,
2142,1340017,New Mexico,San Miguel,New Mexico,US,
2143,1340033,Oklahoma,Grant,Oklahoma,US,
2144,1340034,Oklahoma,Grant,Oklahoma,US,
2145,1340035,Oklahoma,Grant,Oklahoma,US,
2146,1340042,Oklahoma,Jefferson,Oklahoma,US,
2147,1340043,Oklahoma,Jefferson,Oklahoma,US,
2148,1340044,Oklahoma,Jefferson,Oklahoma,US,
2149,1340047,Texas,Wilbarger,Texas,US,
2150,1340052,Texas,Knox,Texas,US,
2151,1340065,Aveyron,,Aveyron,FR,
2152,1340342,Jura,,Jura,FR,
2153,1340343,Texas,Archer,Texas,US,
2154,1340352,Texas,Baylor,Texas,US,
2155,1340454,Saxony,Weisseritzkreis,Saxony,DE,
2156,1340463,Western Cape,Prince Albert,Western Cape,ZA,
2157,1340466,Western Cape,Prince Albert,Western Cape,ZA,
2158,1340467,Western Cape,Prince Albert,Western Cape,ZA,
2159,1340468,Western Cape,Prince Albert,Western Cape,ZA,
2160,1340469,Western Cape,Prince Albert,Western Cape,ZA,
2161,1340470,Western Cape,Prince Albert,Western Cape,ZA,
2162,1340472,Western Cape,Prince Albert,Western Cape,ZA,
2163,1340473,Western Cape,Prince Albert,Western Cape,ZA,
2164,1340474,Western Cape,Prince Albert,Western Cape,ZA,
2165,1340475,Western Cape,Prince Albert,Western Cape,ZA,
2166,1340476,Western Cape,Prince Albert,Western Cape,ZA,
2167,1340477,Western Cape,Prince Albert,Western Cape,ZA,
2168,1340478,Western Cape,Prince Albert,Western Cape,ZA,
2169,1340479,Western Cape,Prince Albert,Western Cape,ZA,
2170,1340480,Western Cape,Prince Albert,Western Cape,ZA,
2171,1340481,Western Cape,Prince Albert,Western Cape,ZA,
2172,1340482,Western Cape,Prince Albert,Western Cape,ZA,
2173,1340483,Western Cape,Prince Albert,Western Cape,ZA,
2174,1340484,Western Cape,Prince Albert,Western Cape,ZA,
2175,1340485,Western Cape,Prince Albert,Western Cape,ZA,
2176,1340486,Western Cape,Prince Albert,Western Cape,ZA,
2177,1340487,Western Cape,Prince Albert,Western Cape,ZA,
2178,1340488,Western Cape,Prince Albert,Western Cape,ZA,
2179,1340489,Western Cape,Prince Albert,Western Cape,ZA,
2180,1340490,Western Cape,Prince Albert,Western Cape,ZA,
2181,1340491,Western Cape,Prince Albert,Western Cape,ZA,
2182,1340492,Western Cape,Prince Albert,Western Cape,ZA,
2183,1340494,Northern Cape,Sutherland,Northern Cape,ZA,
2184,1340495,Northern Cape,Sutherland,Northern Cape,ZA,
2185,1340521,New Mexico,Rio Arriba,New Mexico,US,
2186,1340522,New Mexico,Rio Arriba,New Mexico,US,
2187,1340526,New Mexico,Sandoval,New Mexico,US,
2188,1340527,New Mexico,Sandoval,New Mexico,US,
2189,1340528,New Mexico,Sandoval,New Mexico,US,
2190,1340534,New Mexico,Socorro,New Mexico,US,
2191,1340543,New Mexico,San Miguel,New Mexico,US,
2192,1340548,New Mexico,Otero,New Mexico,US,
2193,1340549,New Mexico,Otero,New Mexico,US,
2194,1340550,New Mexico,Otero,New Mexico,US,
2195,1340551,New Mexico,Otero,New Mexico,US,
2196,1340552,New Mexico,Sierra,New Mexico,US,
2197,1340561,New Mexico,Socorro,New Mexico,US,
2198,1340593,Western Cape,Beaufort West,Western Cape,ZA,
2199,1340594,Western Cape,Prince Albert,Western Cape,ZA,
2200,1340595,Western Cape,Beaufort West,Western Cape,ZA,
2201,1340596,Western Cape,Beaufort West,Western Cape,ZA,
2202,1340597,Western Cape,Beaufort West,Western Cape,ZA,
2203,1340598,Western Cape,Beaufort West,Western Cape,ZA,
2204,1340599,Western Cape,Beaufort West,Western Cape,ZA,
2205,1340600,Western Cape,Beaufort West,Western Cape,ZA,
2206,1340601,Western Cape,Beaufort West,Western Cape,ZA,
2207,1340602,Western Cape,Beaufort West,Western Cape,ZA,
2208,1340603,Western Cape,Beaufort West,Western Cape,ZA,
2209,1340604,Western Cape,Beaufort West,Western Cape,ZA,
2210,1340605,Western Cape,Beaufort West,Western Cape,ZA,
2211,1340606,Western Cape,Beaufort West,Western Cape,ZA,
2212,1340607,Western Cape,Beaufort West,Western Cape,ZA,
2213,1340608,Eastern Cape,Somerset East,Eastern Cape,ZA,
2214,1341687,Western Cape,Murraysburg,Western Cape,ZA,
2215,1342209,Ruvuma,Songea,Ruvuma,TZ,
2216,1342210,Ruvuma,Songea,Ruvuma,TZ,
2217,1342218,Ruvuma,Songea,Ruvuma,TZ,
2218,1342231,Ruvuma,Songea,Ruvuma,TZ,
2219,1342231,Ruvuma,Songea,Ruvuma,TZ,
2220,1342231,Ruvuma,Songea,Ruvuma,TZ,
2221,1342231,Ruvuma,Songea,Ruvuma,TZ,
2222,1342231,Ruvuma,Songea,Ruvuma,TZ,
2223,1342231,Ruvuma,Songea,Ruvuma,TZ,
2224,1342231,Ruvuma,Songea,Ruvuma,TZ,
2225,1342232,Ruvuma,Songea,Ruvuma,TZ,
2226,1342247,Ruvuma,Songea,Ruvuma,TZ,
2227,1342248,Ruvuma,Songea,Ruvuma,TZ,
2228,1342251,Ruvuma,Songea,Ruvuma,TZ,
2229,1342678,Free State,,Free State,ZA,
2230,1342684,Western Cape,Murraysburg,Western Cape,ZA,
2231,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2232,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2233,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2234,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2235,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2236,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2237,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2238,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2239,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2240,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2241,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2242,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2243,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2244,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2245,1342685,Western Cape,Murraysburg,Western Cape,ZA,
2246,1342686,Western Cape,Murraysburg,Western Cape,ZA,
2247,1342687,Western Cape,Murraysburg,Western Cape,ZA,
2248,1342688,Western Cape,Murraysburg,Western Cape,ZA,
2249,1342704,Northern Cape,Victoria West,Northern Cape,ZA,
2250,1342992,Free State,,Free State,ZA,
2251,1342993,Free State,,Free State,ZA,
2252,1342994,Free State,Maluti-A-Phofung,Free State,ZA,
2253,1342995,Free State,Maluti-A-Phofung,Free State,ZA,
2254,1342996,Free State,,Free State,ZA,
2255,1342997,Free State,,Free State,ZA,
2256,1342998,Free State,,Free State,ZA,
2257,1342999,Free State,,Free State,ZA,
2258,1343002,Eastern Cape,,Eastern Cape,ZA,
2259,1343003,Eastern Cape,,Eastern Cape,ZA,
2260,1343004,Eastern Cape,,Eastern Cape,ZA,
2261,1343005,Eastern Cape,,Eastern Cape,ZA,
2262,1343006,Eastern Cape,,Eastern Cape,ZA,
2263,1343007,Eastern Cape,,Eastern Cape,ZA,
2264,1343504,KwaZulu-Natal,,KwaZulu-Natal,ZA,
2265,1343638,Eastern Cape,,Eastern Cape,ZA,
2266,1343639,Eastern Cape,,Eastern Cape,ZA,
2267,1343640,Western Cape,,Western Cape,ZA,
2268,1343641,Western Cape,,Western Cape,ZA,
2269,1343642,Western Cape,,Western Cape,ZA,
2270,1343643,Western Cape,,Western Cape,ZA,
2271,1343680,Western Cape,,Western Cape,ZA,
2272,1343681,Western Cape,,Western Cape,ZA,
2273,1343692,Western Cape,Murraysburg,Western Cape,ZA,
2274,1343694,Western Cape,Murraysburg,Western Cape,ZA,
2275,1343695,Western Cape,,Western Cape,ZA,
2276,1343696,Western Cape,,Western Cape,ZA,
2277,1347032,Belgium,,Gaume,BE,
2278,1358479,Zambia,,Northern,ZM,
2279,1358480,Zambia,,Northern,ZM,
2280,1358480,Zambia,,Northern,ZM,
2281,1358495,Zambia,,,ZM,
2282,1358495,Zambia,,,ZM,
2283,1358497,Zambia,,,ZM,
2284,1358498,Zambia,,,ZM,
2285,1358499,Zambia,,,ZM,
2286,1358500,Zambia,,,ZM,
2287,1358501,Zambia,,,ZM,
2288,1358502,Zambia,,,ZM,
2289,1358503,Zambia,,,ZM,
2290,1358504,Zambia,,,ZM,
2291,1358505,Zambia,,,ZM,
2292,1358984,Zambia,,,ZM,
2293,1358985,Zambia,,,ZM,
2294,1358986,Zambia,,,ZM,
2295,1358987,Zambia,,,ZM,
2296,1358988,Zambia,,,ZM,
2297,1358988,Zambia,,,ZM,
2298,1358988,Zambia,,,ZM,
2299,1358988,Zambia,,,ZM,
2300,1358988,Zambia,,,ZM,
2301,1358988,Zambia,,,ZM,
2302,1358988,Zambia,,,ZM,
2303,1358990,Zambia,,,ZM,
2304,1358991,Zambia,,,ZM,
2305,1358992,Zambia,,,ZM,
2306,1358993,Zambia,,,ZM,
2307,1358994,Zambia,,,ZM,
2308,1358996,Zambia,,,ZM,
2309,1358999,Zambia,,,ZM,
2310,1358999,Zambia,,,ZM,
2311,1359001,Zambia,,,ZM,
2312,1359003,Zambia,,,ZM,
2313,1359004,Zambia,,,ZM,
2314,1359008,Zambia,Lundazi,Eastern,ZM,
2315,1359011,Zambia,,,ZM,
2316,1359012,Zambia,,,ZM,
2317,1359013,Zambia,,,ZM,
2318,1359017,Zambia,,,ZM,
2319,1359021,Zambia,,,ZM,
2320,1359022,Zambia,,,ZM,
2321,1359023,Zambia,,,ZM,
2322,1359023,Zambia,,,ZM,
2323,1359023,Zambia,,,ZM,
2324,1359023,Zambia,,,ZM,
2325,1359023,Zambia,,,ZM,
2326,1359024,Zambia,,,ZM,
2327,1359025,Zambia,,,ZM,
2328,1359026,Zambia,,,ZM,
2329,1359027,Zambia,,,ZM,
2330,1359027,Zambia,,,ZM,
2331,1359039,Zambia,,,ZM,
2332,1359040,Zambia,,,ZM,
2333,1359041,Zambia,,,ZM,
2334,1359041,Zambia,,,ZM,
2335,1359041,Zambia,,,ZM,
2336,1359041,Zambia,,,ZM,
2337,1359042,Zambia,,,ZM,
2338,1359043,Zambia,,,ZM,
2339,1359044,Zambia,,,ZM,
2340,1359046,Zambia,,,ZM,
2341,1363604,Zambia,,,ZM,
2342,1363605,Zambia,,,ZM,
2343,1363606,Zambia,,,ZM,
2344,1363607,Zambia,,,ZM,
2345,1363608,Zambia,,,ZM,
2346,1363609,Zambia,,,ZM,
2347,1363611,Zambia,,,ZM,
2348,1363611,Zambia,,,ZM,
2349,1363611,Zambia,,,ZM,
2350,1363613,Zambia,,,ZM,
2351,1363614,Zambia,,,ZM,
2352,1363615,Zambia,,,ZM,
2353,1363616,Zambia,,,ZM,
2354,1363617,Zambia,,,ZM,
2355,1363618,Zambia,,,ZM,
2356,1363618,Zambia,,,ZM,
2357,1363618,Zambia,,,ZM,
2358,1363618,Zambia,,,ZM,
2359,1363618,Zambia,,,ZM,
2360,1363618,Zambia,,,ZM,
2361,1363618,Zambia,,,ZM,
2362,1363619,Zambia,,,ZM,
2363,1363620,Zambia,,,ZM,
2364,1363621,Zambia,,,ZM,
2365,1363622,Zambia,,,ZM,
2366,1363623,Zambia,,,ZM,
2367,1363624,Zambia,,,ZM,
2368,1363625,Zambia,,,ZM,
2369,1363625,Zambia,,,ZM,
2370,1363626,Zambia,,,ZM,
2371,1363627,Zambia,,,ZM,
2372,1364358,Mozambique ,Lago,Niassa,MZ,
2373,1364359,Western Cape,,Western Cape,ZA,
2374,1364360,Western Cape,,Western Cape,ZA,
2375,1364360,Western Cape,,Western Cape,ZA,
2376,1364361,Western Cape,,Western Cape,ZA,
2377,1364362,Western Cape,,Western Cape,ZA,
2378,1364363,Western Cape,,Western Cape,ZA,
2379,1364364,Rio Grande do Sul,Sao Gabriel,Rio Grande do Sul,BR,
2380,1364549,Parana,Ortigueira,Parana,BR,
2381,1368858,Rio Grande do Sul,Sao Gabriel,Rio Grande do Sul,BR,
2382,1369337,Xinjiang,,Xinjiang,CN,
2383,1371065,Orenburg,,Orenburg,RU,
2384,1371069,Orenburg,Krasnogvardeiskii,Orenburg,RU,
2385,1371070,Orenburg,Krasnogvardeiskii,Orenburg,RU,
2386,1371071,Orenburg,Krasnogvardeiskii,Orenburg,RU,
2387,1371961,Udmurt,Alnashskii,Udmurt,RU,
2388,1374683,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2389,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2390,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2391,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2392,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2393,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2394,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2395,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2396,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2397,1374684,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2398,1374685,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2399,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2400,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2401,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2402,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2403,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2404,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2405,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2406,1374689,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2407,1374691,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2408,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2409,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2410,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2411,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2412,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2413,1374694,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2414,1374696,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2415,1374697,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2416,1374700,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2417,1374700,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2418,1374700,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2419,1374700,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2420,1374700,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2421,1374702,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2422,1374702,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2423,1374702,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2424,1374704,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2425,1374704,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2426,1374706,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
2427,1374707,Orenburg,Perevolotskii,Orenburg,RU,
2428,1374709,Orenburg,Perevolotskii,Orenburg,RU,
2429,1374711,Orenburg,Perevolotskii,Orenburg,RU,
2430,1374713,Orenburg,Perevolotskii,Orenburg,RU,
2431,1374724,Orenburg,Grachevskii,Orenburg,RU,
2432,1374725,Perm,Ocher,Perm,RU,
2433,1374726,Perm,Ocher,Perm,RU,
2434,1374727,Udmurt,Zav'yalovskii,Udmurt,RU,
2435,1374728,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,
2436,1374729,Komi,Knyazhpogostskii,Komi,RU,
2437,1374730,Tatarstan,Mamadysh,Tatarstan,RU,
2438,1374837,Perm,,Perm,RU,
2439,1374838,Orenburg,Oktyabrskoe,Orenburg,RU,
2440,1374839,Aktyubinsk,,Aktyubinsk,KZ,
2441,1374840,Tatarstan,Apastovo,Tatarstan,RU,
2442,1374841,Tatarstan,Apastovo,Tatarstan,RU,
2443,1374924,Tatarstan,Alexseevskii,Tatarstan,RU,
2444,1374926,Orenburg,Orenburgskii,Orenburg,RU,
2445,1374927,Bashkortostan,Sterlibashevo,Bashkortostan,RU,
2446,1374928,Orenburg,Oktyabrskoe,Orenburg,RU,
2447,1374929,Orenburg,Orenburgskii,Orenburg,RU,
2448,1374931,Orenburg,Orenburgskii,Orenburg,RU,
2449,1374932,Orenburg,Orenburgskii,Orenburg,RU,
2450,1374933,Vologda,Velikoustyugskii,Vologda,RU,
2451,1374934,Vologda,Velikoustyugskii,Vologda,RU,
2452,1374934,Vologda,Velikoustyugskii,Vologda,RU,
2453,1374934,Vologda,Velikoustyugskii,Vologda,RU,
