Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans
204	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.1	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.2	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.3	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.4	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.5	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.6	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.7	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.8	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
204.9	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.1	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.2	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.3	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.4	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.5	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.6	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.7	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.8	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
205.9	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.1	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.2	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.3	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.4	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.5	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.6	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.7	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.8	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
206.9	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.1	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.2	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.3	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.4	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.5	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.6	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.7	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.8	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
207.9	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208.1	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208.2	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208.3	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208.4	1.030602746	1.929754138	0.88802512	0.620071778	-0.123821317	2.919458933	0.99288895	3.225504834
208.5	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
208.6	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
208.7	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
208.8	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
208.9	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
209	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
209.1	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
209.2	0.825376907	-0.776212986	1.145625354	0.239216809	0.295842048	-1.013081904	-0.783552859	-0.79955166
