accepted_name	min_ma	max_ma	geoplate	paleolng	paleolat	terrestrial
Poposaurus	208.5	227.0	101.0	-37.63	10.36	1
Pravusuchus	208.5	227.0	101.0	-37.64	10.53	1
Leptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Stagonolepis	208.5	227.0	101.0	-37.63	10.36	1
Paratypothorax	208.5	227.0	101.0	-37.63	10.36	1
Typothorax	208.5	227.0	101.0	-37.65	10.35	1
Rioarribasuchus	208.5	227.0	101.0	-37.66	10.33	1
Scutarx	208.5	227.0	101.0	-37.62	10.41	1
Paratypothorax	208.5	227.0	101.0	-37.72	10.33	1
Paratypothorax	208.5	227.0	101.0	-37.69	10.31	1
Revueltosaurus	208.5	227.0	101.0	-37.67	10.33	1
Revueltosaurus	208.5	227.0	101.0	-37.61	10.6	1
Typothorax	208.5	227.0	101.0	-37.58	10.41	1
Machaeroprosopus	208.5	227.0	101.0	-37.68	10.33	1
Uatchitodon	208.5	227.0	101.0	-37.44	9.88	1
Typothorax	208.5	227.0	101.0	-37.57	10.55	1
Adamanasuchus	208.5	227.0	101.0	-37.58	10.41	1
Shuvosaurus	208.5	227.0	101.0	-38.6	11.56	1
Smilosuchus	208.5	227.0	101.0	-38.66	11.6	1
Calyptosuchus	208.5	227.0	101.0	-38.66	11.6	1
Postosuchus	208.5	227.0	101.0	-38.66	11.6	1
Smilosuchus	208.5	227.0	101.0	-38.68	11.6	1
Leptosuchus	208.5	227.0	101.0	-38.68	11.6	1
Leptosuchus	208.5	227.0	101.0	-38.7	11.67	1
Leptosuchus	208.5	227.0	101.0	-38.37	11.53	1
Hesperosuchus	208.5	227.0	101.0	-38.64	11.57	1
Machaeroprosopus	208.5	227.0	101.0	-38.68	11.6	1
Angistorhinus	208.5	227.0	101.0	-38.68	11.6	1
Calyptosuchus	208.5	227.0	101.0	-36.48	10.74	1
Machaeroprosopus	208.5	227.0	101.0	-37.54	10.53	1
Desmatosuchus	208.5	227.0	101.0	-35.33	9.3	1
Rutiodon	208.5	227.0	101.0	-35.94	10.06	1
Stagonolepis	208.5	227.0	101.0	-35.94	10.06	1
Typothorax	208.5	227.0	101.0	-34.2	10.39	1
Typothorax	208.5	227.0	101.0	-33.14	9.96	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Typothorax	208.5	227.0	101.0	-33.08	10.0	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Typothorax	208.5	227.0	101.0	-33.11	9.95	1
Typothorax	208.5	227.0	101.0	-34.32	10.36	1
Typothorax	208.5	227.0	101.0	-32.41	9.7	1
Typothorax	208.5	227.0	101.0	-32.41	9.7	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Typothorax	208.5	227.0	101.0	-32.35	9.54	1
Shuvosaurus	208.5	227.0	101.0	-34.32	10.36	1
Typothorax	208.5	227.0	101.0	-33.22	10.04	1
Rutiodon	208.5	227.0	101.0	-34.2	10.39	1
Paratypothorax	208.5	227.0	101.0	-33.14	9.96	1
Desmatosuchus	208.5	227.0	101.0	-33.14	9.96	1
Typothorax	208.5	227.0	101.0	-33.14	9.96	1
Postosuchus	208.5	227.0	101.0	-33.14	9.96	1
Paratypothorax	208.5	227.0	101.0	-33.14	9.96	1
Desmatosuchus	208.5	227.0	101.0	-34.29	10.34	1
Calyptosuchus	208.5	227.0	101.0	-34.29	10.34	1
Angistorhinus	208.5	227.0	101.0	-34.29	10.34	1
Rutiodon	208.5	227.0	101.0	-34.31	10.24	1
Machaeroprosopus	208.5	227.0	101.0	-34.61	11.26	1
Redondasuchus	208.5	227.0	101.0	-32.32	9.52	1
Vancleavea	208.5	227.0	101.0	-32.4	9.49	0
Redondasuchus	208.5	227.0	101.0	-32.55	9.64	1
Vancleavea	208.5	227.0	101.0	-32.59	9.58	0
Machaeroprosopus	208.5	227.0	101.0	-32.59	9.58	1
Apachesuchus	208.5	227.0	101.0	-32.59	9.58	1
Machaeroprosopus	208.5	227.0	101.0	-31.86	11.43	1
Dolabrosaurus	208.5	227.0	101.0	-34.73	11.24	1
Rutiodon	208.5	227.0	101.0	-31.9	11.46	1
Typothorax	208.5	227.0	101.0	-31.14	11.33	1
Machaeroprosopus	208.5	227.0	101.0	-32.14	11.45	1
Typothorax	208.5	227.0	101.0	-34.62	11.25	1
Typothorax	208.5	227.0	101.0	-34.61	11.26	1
Typothorax	208.5	227.0	101.0	-34.46	11.01	1
Postosuchus	208.5	227.0	101.0	-35.12	10.64	1
Caseosaurus	208.5	227.0	101.0	-35.12	10.64	1
Leptosuchus	208.5	227.0	101.0	-37.44	9.88	1
Krzyzanowskisaurus	208.5	227.0	101.0	-37.44	9.88	1
Trilophosaurus	208.5	227.0	101.0	-30.73	7.7	1
Calyptosuchus	208.5	227.0	101.0	-30.73	7.7	1
Desmatosuchus	208.5	227.0	101.0	-37.13	11.8	1
Machaeroprosopus	208.5	227.0	101.0	-32.29	9.9	1
Shuvosaurus	208.5	227.0	101.0	-32.29	9.9	1
Coburgosuchus	208.5	227.0	305.0	21.82	31.86	1
Plateosaurus	208.5	227.0	305.0	22.38	31.3	1
Mystriosuchus	208.5	227.0	307.0	32.23	19.96	1
Eubrontes	208.5	227.0	101.0	-10.87	13.39	1
Otozoum	208.5	227.0	101.0	-10.87	13.39	1
Grallator	208.5	227.0	101.0	-10.87	13.39	1
Uatchitodon	208.5	227.0	109.0	-12.33	8.94	1
Revueltosaurus	208.5	227.0	109.0	-12.33	8.94	1
Revueltosaurus	208.5	227.0	109.0	-12.33	8.94	1
Guaibasaurus	208.5	227.0	201.0	-6.17	-38.55	1
Ichthyosaurus	208.5	227.0	101.0	-43.37	15.37	0
Ichthyosaurus	208.5	227.0	101.0	-43.37	15.37	0
Teyumbaita	208.5	227.0	201.0	-6.04	-38.52	1
Hyperodapedon	208.5	227.0	201.0	-6.04	-38.52	1
Teyumbaita	208.5	227.0	201.0	-7.2	-38.73	1
Alexeyisaurus	208.5	227.0	311.0	5.65	64.49	0
Gwyneddichnium	208.5	227.0	101.0	-11.19	12.19	1
Grallator	208.5	227.0	101.0	-11.19	12.19	1
Grallator	208.5	227.0	101.0	-37.7	10.32	1
Brachychirotherium	208.5	227.0	101.0	-37.7	10.32	1
Kayentapus	208.5	227.0	101.0	-11.14	12.12	1
Grallator	208.5	227.0	101.0	-11.14	12.12	1
Gregaripus	208.5	227.0	101.0	-11.14	12.12	1
Clevosaurus	208.5	227.0	201.0	-6.17	-38.56	1
Riojasuchus	208.5	227.0	291.0	-22.86	-39.69	1
Neoaetosauroides	208.5	227.0	291.0	-22.55	-39.76	1
Hemiprotosuchus	208.5	227.0	291.0	-22.86	-39.69	1
Pseudhesperosuchus	208.5	227.0	291.0	-22.86	-39.69	1
Palaeochersis	208.5	227.0	291.0	-22.75	-39.68	1
Fasolasuchus	208.5	227.0	291.0	-22.73	-39.67	1
Neoaetosauroides	208.5	227.0	291.0	-22.86	-39.69	1
Neoaetosauroides	208.5	227.0	291.0	-22.73	-39.67	1
Neoaetosauroides	208.5	227.0	291.0	-22.73	-39.67	1
Neoaetosauroides	208.5	227.0	291.0	-22.55	-39.76	1
Neoaetosauroides	208.5	227.0	291.0	-22.57	-39.77	1
Mystriosuchus	208.5	227.0	305.0	21.22	29.3	1
Mystriosuchus	208.5	227.0	305.0	21.25	29.35	1
Mystriosuchus	208.5	227.0	305.0	21.23	29.31	1
Mystriosuchus	208.5	227.0	305.0	21.25	29.35	1
Nicrosaurus	208.5	227.0	305.0	21.26	30.06	1
Nicrosaurus	208.5	227.0	305.0	21.26	30.06	1
Rutiodon	208.5	227.0	101.0	-10.65	13.45	1
Paratypothorax	208.5	227.0	305.0	21.26	30.06	1
Paratypothorax	208.5	227.0	305.0	21.31	30.08	1
Faxinalipterus	208.5	227.0	201.0	-6.86	-38.53	1
Cargninia	208.5	227.0	201.0	-6.86	-38.53	1
Mystriosuchus	208.5	227.0	315.0	20.44	32.71	1
Nicrosaurus	208.5	227.0	315.0	20.44	32.71	1
Plateosaurus	208.5	227.0	305.0	21.22	29.3	1
Proganochelys	208.5	227.0	615.0	110.3	16.3	1
Proganochelys	208.5	227.0	615.0	110.76	16.44	1
Proganochelys	208.5	227.0	615.0	110.69	16.33	1
Rutiodon	208.5	227.0	108.0	-2.8	18.73	1
Sikannisuchus	208.5	227.0	101.0	-40.66	34.39	1
Metashastasaurus	208.5	227.0	101.0	-40.66	34.39	0
Sikannisuchus	208.5	227.0	101.0	-40.65	34.4	1
Sikannisuchus	208.5	227.0	101.0	-40.64	34.4	1
Metashastasaurus	208.5	227.0	101.0	-40.64	34.4	0
Sikannisuchus	208.5	227.0	101.0	-40.6	34.38	1
Rutiodon	208.5	227.0	109.0	-12.45	8.87	1
Smilosuchus	208.5	227.0	101.0	-37.59	10.43	1
Poposaurus	208.5	227.0	101.0	-38.03	13.65	1
Nambalia	208.5	227.0	501.0	45.93	-35.31	1
Jaklapallisaurus	208.5	227.0	501.0	45.95	-35.41	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Crosbysaurus	208.5	227.0	109.0	-12.33	8.94	1
Revueltosaurus	208.5	227.0	109.0	-12.33	8.94	1
Rugarhynchos	208.5	227.0	101.0	-36.53	10.8	1
Tecovasuchus	208.5	227.0	101.0	-37.44	9.88	1
Tecovasuchus	208.5	227.0	101.0	-37.44	9.88	1
Tecovasuchus	208.5	227.0	101.0	-36.45	10.71	1
Tecovasuchus	208.5	227.0	101.0	-37.44	9.88	1
Tecovasuchus	208.5	227.0	101.0	-37.3	9.95	1
Proganochelys	208.5	227.0	305.0	21.24	29.34	1
Proganochelys	208.5	227.0	305.0	21.35	29.96	1
Proterochersis	208.5	227.0	305.0	21.51	30.36	1
Proterochersis	208.5	227.0	305.0	21.32	30.08	1
Proterochersis	208.5	227.0	305.0	21.44	30.28	1
Nicrosaurus	208.5	227.0	305.0	21.26	30.06	1
Paratypothorax	208.5	227.0	305.0	21.26	30.43	1
Nicrosaurus	208.5	227.0	305.0	21.26	30.43	1
Nicrosaurus	208.5	227.0	305.0	21.26	30.43	1
Nicrosaurus	208.5	227.0	305.0	21.31	30.08	1
Nicrosaurus	208.5	227.0	305.0	21.17	30.0	1
Paratypothorax	208.5	227.0	305.0	21.17	30.0	1
Nicrosaurus	208.5	227.0	305.0	21.27	30.06	1
Nicrosaurus	208.5	227.0	305.0	21.19	29.84	1
Grallator	208.5	227.0	108.0	-2.8	18.73	1
Plateosaurus	208.5	227.0	305.0	22.26	31.27	1
Otozoum	208.5	227.0	305.0	21.59	31.93	1
Velocipes	208.5	227.0	305.0	26.56	34.51	1
Tanystropheus	208.5	227.0	305.0	21.26	30.06	1
Shastasaurus	208.5	227.0	129.0	-45.02	19.51	0
Coloradisaurus	208.5	227.0	291.0	-22.63	-39.59	1
Poposaurus	208.5	227.0	101.0	-37.49	10.14	1
Shuvosaurus	208.5	227.0	101.0	-37.49	10.14	1
Postosuchus	208.5	227.0	101.0	-37.49	10.14	1
Rutiodon	208.5	227.0	101.0	-37.44	9.88	1
Hesperosuchus	208.5	227.0	101.0	-37.44	9.88	1
Evazoum	208.5	227.0	801.0	114.24	-60.84	1
Hudsonelpidia	208.5	227.0	101.0	-40.72	33.18	0
Macgowania	208.5	227.0	101.0	-40.72	33.18	0
Plateosaurus	208.5	227.0	291.0	-17.19	-57.56	1
Tetrasauropus	208.5	227.0	701.0	7.42	-52.58	1
Sauropodopus	208.5	227.0	701.0	7.42	-52.58	1
Brachychirotherium	208.5	227.0	101.0	-11.11	12.18	1
Plesiornis	208.5	227.0	101.0	-11.11	12.18	1
Eubrontes	208.5	227.0	201.0	-6.86	-38.53	1
Rutiodon	208.5	227.0	101.0	-10.62	13.42	1
Brachychirotherium	208.5	227.0	305.0	21.59	31.59	1
Coelurosaurichnus	208.5	227.0	305.0	21.59	31.59	1
Coelurosaurichnus	208.5	227.0	305.0	21.59	31.59	1
Anchisauripus	208.5	227.0	101.0	-36.14	13.92	1
Rotodactylus	208.5	227.0	101.0	-36.14	13.92	1
Sphenotitan	208.5	227.0	291.0	-21.61	-41.29	1
Chirotherium	208.5	227.0	101.0	-31.86	11.43	1
Rhynchosauroides	208.5	227.0	101.0	-31.86	11.43	1
Apatopus	208.5	227.0	101.0	-31.86	11.43	1
Calyptosuchus	208.5	227.0	101.0	-35.78	9.76	1
Typothorax	208.5	227.0	101.0	-34.69	10.25	1
Typothorax	208.5	227.0	101.0	-35.09	10.62	1
Proterochersis	208.5	227.0	305.0	21.44	30.28	1
Eosauropus	208.5	227.0	101.0	-36.14	13.92	1
Stenomyti	208.5	227.0	101.0	-34.33	14.78	1
Vivaron	208.5	227.0	101.0	-34.65	11.27	1
Vivaron	208.5	227.0	101.0	-34.65	11.27	1
Dromomeron	208.5	227.0	291.0	-21.45	-41.31	1
Waluchelys	208.5	227.0	291.0	-21.45	-41.31	1
Sphenotitan	208.5	227.0	291.0	-21.49	-41.28	1
Sphenotitan	208.5	227.0	291.0	-21.45	-41.31	1
Lucianovenator	208.5	227.0	291.0	-21.45	-41.31	1
Scutarx	208.5	227.0	101.0	-37.59	10.43	1
Scutarx	208.5	227.0	101.0	-37.64	10.53	1
Coelophysis	208.5	227.0	101.0	-34.97	11.34	1
Brachychirotherium	208.5	227.0	101.0	-32.03	11.41	1
Apatopus	208.5	227.0	101.0	-32.03	11.41	1
Eosauropus	208.5	227.0	101.0	-32.03	11.41	1
Pseudotetrasauropus	208.5	227.0	101.0	-32.03	11.41	1
Coelurosaurichnus	208.5	227.0	101.0	-32.03	11.41	1
Grallator	208.5	227.0	101.0	-31.73	11.37	1
Brachychirotherium	208.5	227.0	305.0	21.51	31.92	1
Brachychirotherium	208.5	227.0	305.0	21.54	31.82	1
Batrachopus	208.5	227.0	101.0	-8.69	14.39	1
Eubrontes	208.5	227.0	101.0	-8.69	14.39	1
Tanytrachelos	208.5	227.0	101.0	-8.54	14.31	1
Tanytrachelos	208.5	227.0	101.0	-8.5	14.4	1
Tanytrachelos	208.5	227.0	101.0	-8.53	14.34	1
Anomoepus	208.5	227.0	101.0	-10.87	13.39	1
Smilosuchus	208.5	227.0	101.0	-37.73	10.48	1
Rhynchosauroides	208.5	227.0	305.0	21.59	31.59	1
Grallator	208.5	227.0	101.0	-31.7	11.47	1
Brachychirotherium	208.5	227.0	101.0	-31.7	11.47	1
Grallator	208.5	227.0	101.0	-31.55	12.45	1
Brachychirotherium	208.5	227.0	101.0	-31.55	12.45	1
Rhynchosauroides	208.5	227.0	101.0	-36.17	13.9	1
Rhynchosauroides	208.5	227.0	101.0	-36.17	13.9	1
Heterodontichnites	208.5	227.0	101.0	-34.31	10.33	1
Eosauropus	208.5	227.0	101.0	-31.72	11.48	1
Eosauropus	208.5	227.0	315.0	11.63	29.55	1
Otozoum	208.5	227.0	305.0	19.58	24.53	1
Grallator	208.5	227.0	305.0	19.58	24.53	1
Grallator	208.5	227.0	305.0	19.58	24.53	1
Eubrontes	208.5	227.0	305.0	19.58	24.53	1
Brachychirotherium	208.5	227.0	101.0	-9.61	13.68	1
Coahomasuchus	208.5	227.0	101.0	-31.0	6.48	1
Deltadectes	208.5	227.0	305.0	21.26	28.91	1
Diphydontosaurus	208.5	227.0	305.0	21.26	28.91	1
Machaeroprosopus	208.5	227.0	101.0	-37.67	10.33	1
Drepanosaurus	208.5	227.0	101.0	-34.65	11.27	1
Dromomeron	208.5	227.0	101.0	-30.86	7.83	1
Dromomeron	208.5	227.0	101.0	-30.98	9.29	1
Dromomeron	208.5	227.0	101.0	-30.98	9.29	1
Dromomeron	208.5	227.0	101.0	-30.98	7.77	1
Dromomeron	208.5	227.0	101.0	-30.98	7.77	1
Machaeroprosopus	208.5	227.0	101.0	-33.43	9.66	1
Machaeroprosopus	208.5	227.0	101.0	-31.04	7.43	1
Postosuchus	208.5	227.0	101.0	-31.04	7.43	1
Shuvosaurus	208.5	227.0	101.0	-31.04	7.43	1
Machaeroprosopus	208.5	227.0	101.0	-32.41	9.71	1
Machaeroprosopus	208.5	227.0	101.0	-32.29	9.9	1
Lepidus	208.5	227.0	101.0	-30.97	6.63	1
Palacrodon	208.5	227.0	101.0	-37.44	9.88	1
Palacrodon	208.5	227.0	101.0	-37.59	10.43	1
Spinosuchus	208.5	227.0	101.0	-30.73	7.7	1
Sclerostropheus	208.5	227.0	307.0	28.73	21.18	1
Ingentia	208.5	227.0	291.0	-21.61	-41.29	1
Macrocollum	208.5	227.0	201.0	-6.65	-38.55	1
Coloradisuchus	208.5	227.0	291.0	-22.78	-39.83	1
Soumyasaurus	208.5	227.0	101.0	-30.86	7.83	1
Notatesseraeraptor	208.5	227.0	305.0	21.05	28.61	1
Nhandumirim	208.5	227.0	201.0	-7.18	-38.72	1
Revueltosaurus	208.5	227.0	101.0	-37.44	9.88	1
Seazzadactylus	208.5	227.0	307.0	30.69	19.81	0
Chirotherium	208.5	227.0	291.0	-23.06	-42.4	1
Rigalites	208.5	227.0	291.0	-23.06	-42.4	1
Grallator	208.5	227.0	701.0	-0.92	-52.15	1
Anatrisauropus	208.5	227.0	701.0	-0.92	-52.15	1
Pseudotrisauropus	208.5	227.0	701.0	-0.92	-52.15	1
Pseudotrisauropus	208.5	227.0	701.0	-0.92	-52.15	1
Grallator	208.5	227.0	701.0	7.42	-52.58	1
Paratrisauropus	208.5	227.0	701.0	7.42	-52.58	1
Ancistronychus	208.5	227.0	101.0	-37.59	10.57	1
Gunakadeit	208.5	227.0	128.0	-72.21	41.61	0
Lanceirosphenodon	208.5	227.0	201.0	-6.86	-38.53	1
Schleitheimia	208.5	227.0	305.0	21.27	28.95	1
Trilophosaurus	208.5	227.0	101.0	-37.58	10.61	1
Acaenasuchus	208.5	227.0	101.0	-37.58	10.51	1
Skybalonyx	208.5	227.0	101.0	-37.58	10.51	1
Acaenasuchus	208.5	227.0	101.0	-37.59	10.43	1
Typothorax	208.5	227.0	101.0	-37.54	10.62	1
Malerisaurus	208.5	227.0	101.0	-30.8	7.29	1
Trilophosaurus	208.5	227.0	101.0	-30.8	7.29	1
Trilophosaurus	208.5	227.0	101.0	-30.8	7.29	1
Trilophosaurus	208.5	227.0	101.0	-30.8	7.29	1
Parasuchus	208.5	227.0	101.0	-30.8	7.29	1
Stagonolepis	208.5	227.0	101.0	-30.8	7.29	1
Revueltosaurus	208.5	227.0	101.0	-30.8	7.29	1
Dromomeron	208.5	227.0	101.0	-30.8	7.29	1
Doswellia	208.5	227.0	101.0	-30.8	7.29	1
Parasuchus	208.5	227.0	101.0	-30.8	7.29	1
Wannia	208.5	227.0	101.0	-30.8	7.29	1
Typothorax	208.5	227.0	101.0	-30.99	7.36	1
Typothorax	208.5	227.0	101.0	-30.98	7.77	1
Machaeroprosopus	208.5	227.0	101.0	-30.98	7.77	1
Scutarx	208.5	227.0	101.0	-30.98	7.77	1
Malerisaurus	208.5	227.0	101.0	-30.98	7.77	1
Rioarribasuchus	208.5	227.0	101.0	-30.95	7.49	1
Machaeroprosopus	208.5	227.0	101.0	-31.04	7.43	1
Typothorax	208.5	227.0	101.0	-31.04	7.43	1
Typothorax	208.5	227.0	101.0	-30.85	7.83	1
Wannia	208.5	227.0	101.0	-30.76	7.33	1
Kranosaura	208.5	227.0	501.0	45.93	-35.35	1
Kocurypelta	208.5	227.0	305.0	26.56	34.51	1
Proterochersis	208.5	227.0	305.0	26.56	34.51	1
Powellvenator	208.5	227.0	291.0	-22.86	-39.69	1
Grallator	208.5	227.0	109.0	-12.82	9.85	1
Clevosaurus	208.5	227.0	305.0	21.05	28.61	1
Syntomiprosopus	208.5	227.0	101.0	-37.44	9.88	1
Nicrosaurus	208.5	227.0	101.0	-32.29	9.9	1
Guaibasaurus	208.5	227.0	201.0	-6.17	-38.55	1
Anchisauripus	208.5	227.0	315.0	11.63	29.55	1
Grallator	208.5	227.0	315.0	11.66	29.57	1
Tetrasauropus	208.5	227.0	315.0	11.66	29.57	1
Pseudotetrasauropus	208.5	227.0	315.0	11.66	29.57	1
Hesperosuchus	208.5	227.0	101.0	-37.61	10.6	1
Vancleavea	208.5	227.0	101.0	-37.58	10.41	0
Typothorax	208.5	227.0	101.0	-34.65	11.27	1
Vancleavea	208.5	227.0	101.0	-34.65	11.27	0
Chindesaurus	208.5	227.0	101.0	-34.65	11.27	1
Revueltosaurus	208.5	227.0	101.0	-32.47	9.67	1
Calyptosuchus	208.5	227.0	101.0	-30.86	7.83	1
Anchisauripus	208.5	227.0	307.0	30.44	19.93	1
Eubrontes	208.5	227.0	307.0	30.44	19.93	1
Doswellia	208.5	227.0	101.0	-37.59	10.43	1
Desmatosuchus	208.5	227.0	101.0	-37.59	10.43	1
Acaenasuchus	208.5	227.0	101.0	-37.59	10.43	1
Vancleavea	208.5	227.0	101.0	-37.59	10.43	0
Crosbysaurus	208.5	227.0	101.0	-37.59	10.43	1
Plateosaurus	208.5	227.0	305.0	21.24	29.29	1
Plateosaurus	208.5	227.0	305.0	21.24	29.29	1
Paratypothorax	208.5	227.0	101.0	-34.79	11.18	1
Vancleavea	208.5	227.0	101.0	-34.79	11.18	0
Maehary	208.5	227.0	201.0	-6.86	-38.53	1
Yelaphomte	208.5	227.0	291.0	-21.45	-41.31	0
Microsphenodon	208.5	227.0	201.0	-6.86	-38.53	1
Plateosaurus	208.5	227.0	305.0	21.05	28.6	1
Proganochelys	208.5	227.0	305.0	21.05	28.6	1
Rutiodon	208.5	227.0	109.0	-12.48	8.87	1
Apatopus	208.5	227.0	109.0	-12.82	9.85	1
Mecistotrachelos	208.5	227.0	109.0	-12.82	9.85	1
Brachychirotherium	208.5	227.0	101.0	-9.35	14.02	1
Rhynchosauroides	208.5	227.0	101.0	-9.34	13.92	1
Tanytrachelos	208.5	227.0	101.0	-9.33	13.9	1
Apatopus	208.5	227.0	101.0	-9.33	13.9	1
Eubrontes	208.5	227.0	108.0	-2.8	18.73	1
Rhynchosauroides	208.5	227.0	108.0	-2.8	18.73	1
Tuebingosaurus	208.5	227.0	305.0	21.24	29.29	1
Pengxianpus	208.5	227.0	611.0	112.36	30.08	1
Kayentapus	208.5	227.0	611.0	112.36	30.08	1
Plateosaurus	208.5	227.0	305.0	21.24	29.29	1
Plateosaurus	208.5	227.0	305.0	21.24	29.29	1
Grallator	208.5	227.0	101.0	-8.56	14.34	1
Grallator	208.5	227.0	101.0	-15.03	26.29	1
Chirotherium	208.5	227.0	101.0	-15.03	26.29	1
Macrocollum	208.5	227.0	201.0	-6.66	-38.55	1
Unguinychus	208.5	227.0	101.0	-33.26	9.98	1
Garzapelta	208.5	227.0	101.0	-30.95	7.49	1
Proganochelys	213.2	216.7	102.0	7.82	44.5	1
Grallator	213.2	216.7	102.0	7.7	44.63	1
Eosauropus	213.2	216.7	102.0	7.7	44.63	1
Psephoderma	213.2	216.7	307.0	27.89	22.45	0
Efraasia	213.2	216.7	305.0	19.97	31.29	1
Eudimorphodon	213.2	216.7	315.0	17.7	31.2	0
Clevosaurus	213.2	216.7	315.0	17.7	31.2	1
Kuehneosaurus	213.2	216.7	315.0	17.7	31.2	1
Efraasia	213.2	216.7	305.0	19.97	31.29	1
Efraasia	213.2	216.7	305.0	19.97	31.29	1
Efraasia	213.2	216.7	305.0	19.97	31.29	1
Plateosaurus	213.2	216.7	305.0	19.97	31.29	1
Aetosaurus	213.2	216.7	305.0	19.97	31.29	1
Procompsognathus	213.2	216.7	305.0	19.97	31.29	1
Mystriosuchus	213.2	216.7	305.0	19.97	31.29	1
Nicrosaurus	213.2	216.7	305.0	19.97	31.29	1
Saltoposuchus	213.2	216.7	305.0	19.97	31.29	1
Saltoposuchus	213.2	216.7	305.0	19.97	31.29	1
Eudimorphodon	213.2	216.7	307.0	29.86	21.34	0
Eudimorphodon	213.2	216.7	307.0	30.01	21.18	0
Stegomus	213.2	216.7	101.0	-8.35	15.09	1
Eudimorphodon	213.2	216.7	307.0	28.02	22.45	0
Peteinosaurus	213.2	216.7	307.0	28.02	22.45	0
Aetosaurus	213.2	216.7	307.0	28.02	22.45	1
Peteinosaurus	213.2	216.7	307.0	28.02	22.45	0
Eudimorphodon	213.2	216.7	307.0	27.89	22.45	0
Drepanosaurus	213.2	216.7	307.0	27.89	22.45	1
Vallesaurus	213.2	216.7	307.0	28.02	22.45	1
Vallesaurus	213.2	216.7	307.0	28.02	22.45	1
Megalancosaurus	213.2	216.7	307.0	27.89	22.45	1
Megalancosaurus	213.2	216.7	307.0	27.89	22.45	1
Bergamodactylus	213.2	216.7	307.0	28.02	22.45	0
Shastasaurus	213.2	216.7	101.0	-41.75	33.5	0
Macgowania	213.2	216.7	101.0	-41.75	33.5	0
Callawayia	213.2	216.7	101.0	-41.75	33.5	0
Preondactylus	213.2	216.7	307.0	29.97	21.21	0
Drepanosaurus	213.2	216.7	307.0	29.97	21.21	1
Langobardisaurus	213.2	216.7	307.0	28.02	22.45	1
Mystriosuchus	213.2	216.7	307.0	27.89	22.45	1
Mystriosuchus	213.2	216.7	307.0	27.89	22.45	1
Diphydontosaurus	213.2	216.7	307.0	28.02	22.45	1
Himalayasaurus	213.2	216.7	501.0	59.37	-33.41	0
Endennasaurus	213.2	216.7	307.0	27.89	22.45	0
Apatosuchus	213.2	216.7	305.0	19.97	31.29	1
Evazoum	213.2	216.7	102.0	7.7	44.63	1
Eudimorphodon	208.5	216.7	307.0	29.69	22.87	0
Eudimorphodon	208.5	216.7	307.0	29.73	22.84	0
Preondactylus	208.5	216.7	307.0	29.69	22.87	0
Megalancosaurus	208.5	216.7	307.0	29.69	22.87	1
Langobardisaurus	208.5	216.7	307.0	29.69	22.87	1
Megalancosaurus	208.5	216.7	307.0	29.69	22.87	1
Megalancosaurus	208.5	216.7	307.0	29.69	22.87	1
Langobardisaurus	208.5	216.7	307.0	29.56	23.01	1
Austriadactylus	208.5	216.7	307.0	29.69	22.87	0
Grallator	208.5	216.7	307.0	28.34	24.67	1
Eubrontes	208.5	216.7	307.0	28.34	24.67	1
Gresslyosaurus	208.5	213.2	305.0	19.07	31.82	1
Austriadactylus	208.5	213.2	307.0	29.44	25.47	0
Austriadraco	208.5	213.2	307.0	29.45	25.44	0
Eudimorphodon	208.5	213.2	307.0	27.34	25.32	0
Mystriosuchus	208.5	213.2	307.0	27.34	25.32	1
Langobardisaurus	208.5	213.2	307.0	29.45	25.44	1
Raeticodactylus	201.4	213.2	307.0	27.54	27.19	0
Caviramus	201.4	213.2	307.0	28.23	27.12	0
Kuehneosuchus	201.4	208.5	315.0	8.91	33.99	1
Kuehneosaurus	201.4	208.5	315.0	9.08	34.01	1
Proganochelys	201.4	208.5	315.0	17.95	38.58	1
Liliensternus	201.4	208.5	315.0	17.95	38.58	1
Elachistosuchus	201.4	208.5	315.0	17.95	38.58	1
Eubrontes	201.4	208.5	305.0	12.09	29.89	1
Grallator	201.4	208.5	305.0	12.09	29.89	1
Termatosaurus	201.4	208.5				1
Ichthyosaurus	201.4	208.5				0
Termatosaurus	201.4	208.5				1
Ichthyosaurus	201.4	208.5				0
Psephoderma	201.4	208.5	307.0	26.69	27.66	0
Psephoderma	201.4	208.5	307.0	26.81	27.44	0
Tricuspisaurus	201.4	208.5	315.0	8.32	33.99	1
Planocephalosaurus	201.4	208.5	315.0	8.32	33.99	1
Haligonia	201.4	208.5	315.0	8.32	33.99	1
Variodens	201.4	208.5	315.0	9.08	34.01	1
Coelophysis	201.4	208.5	101.0	-35.96	10.83	1
Machaeroprosopus	201.4	208.5	101.0	-35.96	10.83	1
Plateosaurus	201.4	208.5	305.0	16.68	34.23	1
Camelotia	201.4	208.5	315.0	8.92	33.91	1
