,id,occurrence_no,genus,Locality,county_original,state,cc
1157,2264,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1158,2265,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1159,2266,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1160,2267,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1161,2268,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1162,2269,1129613,Xiyukannemeyeria,Xinjiang,,Xinjiang,CN
1163,2259,1129616,Xiyukannemeyeria,Turfan,Turfan,Xinjiang,CN
1164,2258,1129819,Shaanbeikannemeyeria,Nei Mongol,,Nei Mongol,CN
1165,2257,1129820,Shaanbeikannemeyeria,Fugu,Fugu,Shaanxi,CN
1166,2256,1129822,Rechnisaurus,Ruvuma,,Ruvuma,TZ
1167,2255,1129827,Parakannemeyeria,Shaanxi,,Shaanxi,CN
1168,2254,1129896,Sinokannemeyeria,Shanxi,,Shanxi,CN
1169,2253,1129904,Parakannemeyeria,Shanxi,,Shanxi,CN
1170,2252,1129930,Parakannemeyeria,Xinjiang,,Xinjiang,CN
1171,2251,1129958,Shansiodon,Shanxi,,Shanxi,CN
1172,2250,1129960,Shansiodon,Shanxi,,Shanxi,CN
1173,2249,1129967,Shansiodon,Shaanxi,,Shaanxi,CN
1174,2248,1129970,Sinokannemeyeria,Shanxi,,Shanxi,CN
1175,2247,1130045,Lystrosaurus,Xinjiang,,Xinjiang,CN
1176,2246,1130046,Lystrosaurus,Xinjiang,,Xinjiang,CN
1177,2245,1130056,Lystrosaurus,Xinjiang,,Xinjiang,CN
1178,2244,1130060,Lystrosaurus,Turfan,Turfan,Xinjiang,CN
1179,2243,1130081,Parakannemeyeria,Shanxi,,Shanxi,CN
1180,2242,1130082,Sinokannemeyeria,Shanxi,,Shanxi,CN
1181,2241,1132298,Diademodon,Engcobo,Engcobo,Eastern Cape,ZA
1182,2240,1134141,Lystrosaurus,Free State,,Free State,ZA
1183,2239,1134183,Cynognathus,Eastern Cape,,Eastern Cape,ZA
1184,2238,1134184,Diademodon,Eastern Cape,,Eastern Cape,ZA
1185,2237,1134185,Kannemeyeria,Eastern Cape,,Eastern Cape,ZA
1186,2236,1135798,Paraburnetia,Cacadu,Cacadu,Eastern Cape,ZA
1187,2235,1143578,Sysphinctostoma,Eastern Cape,,Eastern Cape,ZA
1188,2234,1144137,Tetracynodon,Bergville,Bergville,KwaZulu-Natal,ZA
1189,2233,1144138,Tetracynodon,Thabo Mofutsanyane,Thabo Mofutsanyane,Free State,ZA
1190,2232,1144139,Tetracynodon,Free State,,Free State,ZA
1191,2231,1163743,Sauroctonus,Tetyushi,Tetyushi,Tatarstan,RU
1192,2230,1164061,Tritylodon,Ladybrand,Ladybrand,Free State,ZA
1193,2229,1167760,Ericiolacerta,,,,AA
1194,2228,1168375,Dicynodontipus,Rio Negro,,Rio Negro,AR
1195,2227,1180055,Eozostrodon,Somerset,Somerset,England,UK
1196,2226,1180056,Eozostrodon,Somerset,Somerset,England,UK
1197,2225,1202387,Eocasea,Greenwood,Greenwood,Kansas,US
1198,2224,1220771,Ufudocyclops,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1199,2223,1220772,Ufudocyclops,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1200,2222,1220773,Shansiodon,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1201,2220,1220780,Mandagomphodon,Ruvuma,,Ruvuma,TZ
1202,2221,1220780,Mandagomphodon,Ruvuma,,Ruvuma,TZ
1203,2219,1220781,Scalenodon,Songea,Songea,Ruvuma,TZ
1204,2218,1226616,Alierasaurus,Alghero,Alghero,Sassero,IT
1205,2217,1267002,Nothogomphodon,Liulin,Liulin,Shanxi,CN
1206,2216,1284946,Trirachodon,Free State,,Free State,ZA
1207,2215,1284947,Kannemeyeria,Free State,,Free State,ZA
1208,2214,1284948,Microgomphodon,Free State,,Free State,ZA
1209,2213,1285179,Dicynodontoides,Cacadu,Cacadu,Eastern Cape,ZA
1210,2212,1285180,Ictidosuchops,Cacadu,Cacadu,Eastern Cape,ZA
1211,2211,1285181,Procynosuchus,Cacadu,Cacadu,Eastern Cape,ZA
1212,2210,1285183,Oudenodon,Central Karoo,Central Karoo,Western Cape,ZA
1213,2209,1285187,Oudenodon,Central Karoo,Central Karoo,Western Cape,ZA
1214,2208,1285188,Cyonosaurus,Central Karoo,Central Karoo,Western Cape,ZA
1215,2207,1285189,Theriognathus,Central Karoo,Central Karoo,Western Cape,ZA
1216,2206,1285190,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1217,2205,1285941,Oudenodon,Ihosy,Ihosy,Ihorombe,MG
1218,2204,1286771,Hwanghocynodon,Henan,,Henan,CN
1219,2203,1286785,Angonisaurus,,,,AA
1220,2202,1286798,Mobaceras,Gwembe,Gwembe,Southern,ZM
1221,2201,1286799,Abajudon,Gwembe,Gwembe,Southern,ZM
1222,2200,1287092,Criocephalosaurus,Western Cape,,Western Cape,ZA
1223,2199,1287093,Criocephalosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1224,2198,1297470,Endothiodon,Ruvuma,,Ruvuma,TZ
1225,2197,1297471,Endothiodon,Ruvuma,,Ruvuma,TZ
1226,2196,1300959,Sungeodon,Xinjiang,,Xinjiang,CN
1227,2195,1300961,Ruberodon,Madhya Pradesh,,Madhya Pradesh,IN
1228,2194,1301948,Clepsydrops,Pittsburgh,Pittsburgh,Pennsylvania,US
1229,2193,1302445,Deccanodon,Adilabad,Adilabad,Andhra Pradesh,IN
1230,2192,1302507,Acratophorus,Mendoza,,Mendoza,AR
1231,2191,1303961,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1232,2190,1304070,Tropidostoma,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1233,2189,1304071,Tropidostoma,Fraserburg,Fraserburg,Northern Cape,ZA
1234,2188,1304146,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1235,2187,1304147,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1236,2186,1304148,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1237,2185,1304152,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1238,2184,1304555,Tropidostoma,Beaufort West,Beaufort West,Western Cape,ZA
1239,2183,1304556,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1240,2182,1304557,Emyduranus,Beaufort West,Beaufort West,Western Cape,ZA
1241,2181,1304558,Palemydops,Beaufort West,Beaufort West,Western Cape,ZA
1242,2180,1304559,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1243,2179,1304560,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
1244,2178,1304561,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1245,2177,1304562,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1246,2176,1304564,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1247,2175,1304566,Cistecephalus,Murraysburg,Murraysburg,Eastern Cape,ZA
1248,2174,1304567,Aulacephalodon,Murraysburg,Murraysburg,Eastern Cape,ZA
1249,2173,1304568,Oudenodon,Murraysburg,Murraysburg,Eastern Cape,ZA
1250,2172,1304569,Cyonosaurus,Murraysburg,Murraysburg,Eastern Cape,ZA
1251,2171,1304575,Dicynodon,Murraysburg,Murraysburg,Eastern Cape,ZA
1252,2170,1304577,Daptocephalus,Murraysburg,Murraysburg,Western Cape,ZA
1253,2166,1304579,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1254,2167,1304579,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1255,2168,1304579,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1256,2169,1304579,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1257,2164,1304580,Cyonosaurus,Murraysburg,Murraysburg,Western Cape,ZA
1258,2165,1304580,Cyonosaurus,Murraysburg,Murraysburg,Western Cape,ZA
1259,2163,1304581,Aelurognathus,Murraysburg,Murraysburg,Western Cape,ZA
1260,2162,1304582,Rubidgea,Murraysburg,Murraysburg,Western Cape,ZA
1261,2161,1304583,Ictidosuchops,Murraysburg,Murraysburg,Western Cape,ZA
1262,2160,1304584,Theriognathus,Murraysburg,Murraysburg,Western Cape,ZA
1263,2159,1304585,Nanictosaurus,Murraysburg,Murraysburg,Western Cape,ZA
1264,2158,1304589,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1265,2157,1304590,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1266,2156,1304591,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1267,2155,1304592,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1268,2154,1304593,Galesaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1269,2153,1304602,Cistecephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1270,2152,1304603,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1271,2151,1304604,Diictodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1272,2150,1304605,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1273,2148,1304606,Aulacephalodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1274,2149,1304606,Aulacephalodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1275,2147,1304607,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1276,2146,1304608,Rhachiocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1277,2145,1304758,Pristerodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1278,2144,1304759,Cistecephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1279,2143,1304761,Dinanomodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1280,2142,1304762,Eosimops,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1281,2141,1304763,Arctognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1282,2140,1304765,Sintocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1283,2139,1304768,Diictodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1284,2138,1304769,Diictodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1285,2137,1304770,Pelanomodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1286,2136,1304771,Cyonosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1287,2135,1304772,Dinogorgon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1288,2134,1304773,Theriognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1289,2133,1304774,Procynosuchus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1290,2132,1304819,Peramodon,Kotlas,Kotlas,Arkhangelsk,RU
1291,2131,1304821,Oudenodon,Victoria West,Victoria West,Northern Cape,ZA
1292,2128,1304828,Emydops,Victoria West,Victoria West,Northern Cape,ZA
1293,2129,1304828,Emydops,Victoria West,Victoria West,Northern Cape,ZA
1294,2130,1304828,Emydops,Victoria West,Victoria West,Northern Cape,ZA
1295,2127,1304829,Emydorhynchus,Victoria West,Victoria West,Northern Cape,ZA
1296,2126,1304830,Emyduranus,Victoria West,Victoria West,Northern Cape,ZA
1297,2125,1304831,Palemydops,Victoria West,Victoria West,Northern Cape,ZA
1298,2124,1304832,Cistecephalus,Victoria West,Victoria West,Northern Cape,ZA
1299,2123,1304833,Diictodon,Victoria West,Victoria West,Northern Cape,ZA
1300,2122,1304834,Diictodon,Victoria West,Victoria West,Northern Cape,ZA
1301,2121,1304835,Aulacephalodon,Victoria West,Victoria West,Northern Cape,ZA
1302,2120,1304836,Eriphostoma,Victoria West,Victoria West,Northern Cape,ZA
1303,2119,1304838,Aloposaurus,Victoria West,Victoria West,Northern Cape,ZA
1304,2118,1304839,Lycaenops,Victoria West,Victoria West,Northern Cape,ZA
1305,2117,1304840,Lycaenodon,Victoria West,Victoria West,Northern Cape,ZA
1306,2116,1304873,Vivaxosaurus,Kotlas,Kotlas,Arkhangelsk,RU
1307,2115,1304874,Vivaxosaurus,Kotlas,Kotlas,Arkhangelsk,RU
1308,2114,1304875,Vivaxosaurus,Kotlas,Kotlas,Arkhangelsk,RU
1309,2113,1304876,Vivaxosaurus,Kotlas,Kotlas,Arkhangelsk,RU
1310,2112,1304940,Cyonosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1311,2111,1304941,Paragalerhinus,Camdeboo,Camdeboo,Eastern Cape,ZA
1312,2110,1304942,Ictidosuchops,Camdeboo,Camdeboo,Eastern Cape,ZA
1313,2109,1304943,Pelictosuchus,Camdeboo,Camdeboo,Eastern Cape,ZA
1314,2108,1304944,Theriognathus,Camdeboo,Camdeboo,Eastern Cape,ZA
1315,2107,1304945,Theriognathus,Camdeboo,Camdeboo,Eastern Cape,ZA
1316,2106,1304946,Promoschorhynchus,Camdeboo,Camdeboo,Eastern Cape,ZA
1317,2104,1304947,Nanictosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1318,2105,1304947,Nanictosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1319,2103,1304948,Cynosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1320,2102,1305341,Palemydops,Camdeboo,Camdeboo,Eastern Cape,ZA
1321,2098,1305342,Cistecephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1322,2099,1305342,Cistecephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1323,2100,1305342,Cistecephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1324,2101,1305342,Cistecephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1325,2097,1305343,Oudenodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1326,2096,1305344,Dinogorgon,Camdeboo,Camdeboo,Eastern Cape,ZA
1327,2095,1305345,Lycaenodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1328,2094,1305347,Dinanomodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1329,2093,1305348,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1330,2092,1305432,Emydops,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1331,2091,1305433,Cistecephalus,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1332,2090,1305434,Diictodon,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1333,2089,1305435,Dinanomodon,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1334,2088,1305436,Clelandina,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1335,2087,1305437,Homodontosaurus,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1336,2086,1305438,Theriognathus,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1337,2085,1305440,Cistecephalus,Central Karoo,Central Karoo,Western Cape,ZA
1338,2084,1305441,Oudenodon,Central Karoo,Central Karoo,Western Cape,ZA
1339,2083,1305442,Rhachiocephalus,Central Karoo,Central Karoo,Western Cape,ZA
1340,2082,1305443,Aelurosaurus,Central Karoo,Central Karoo,Western Cape,ZA
1341,2081,1305444,Ictidosuchops,Central Karoo,Central Karoo,Western Cape,ZA
1342,2080,1305447,Oudenodon,Central Karoo,Central Karoo,Western Cape,ZA
1343,2079,1305448,Cyonosaurus,Central Karoo,Central Karoo,Western Cape,ZA
1344,2078,1305449,Theriognathus,Central Karoo,Central Karoo,Western Cape,ZA
1345,2077,1305450,Procynosuchus,Central Karoo,Central Karoo,Western Cape,ZA
1346,2076,1305451,Dinanomodon,Central Karoo,Central Karoo,Western Cape,ZA
1347,2075,1305469,Dinanomodon,Eastern Cape,,Eastern Cape,ZA
1348,2050,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1349,2051,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1350,2052,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1351,2053,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1352,2054,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1353,2055,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1354,2056,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1355,2057,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1356,2058,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1357,2059,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1358,2060,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1359,2061,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1360,2062,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1361,2063,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1362,2064,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1363,2065,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1364,2066,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1365,2067,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1366,2068,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1367,2069,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1368,2070,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1369,2071,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1370,2072,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1371,2073,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1372,2074,1305470,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1373,2049,1305471,Diictodon,Eastern Cape,,Eastern Cape,ZA
1374,2047,1305472,Aulacephalodon,Eastern Cape,,Eastern Cape,ZA
1375,2048,1305472,Aulacephalodon,Eastern Cape,,Eastern Cape,ZA
1376,2046,1305473,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1377,2045,1305474,Rhachiocephalus,Eastern Cape,,Eastern Cape,ZA
1378,2044,1305475,Digalodon,Eastern Cape,,Eastern Cape,ZA
1379,2043,1305478,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1380,2042,1305479,Rubidgea,Eastern Cape,,Eastern Cape,ZA
1381,2039,1305481,Theriognathus,Eastern Cape,,Eastern Cape,ZA
1382,2040,1305481,Theriognathus,Eastern Cape,,Eastern Cape,ZA
1383,2041,1305481,Theriognathus,Eastern Cape,,Eastern Cape,ZA
1384,2038,1305482,Procynosuchus,Eastern Cape,,Eastern Cape,ZA
1385,2037,1305519,Robertia,Western Cape,,Western Cape,ZA
1386,2036,1305520,Robertia,Western Cape,,Western Cape,ZA
1387,2035,1305521,Diictodon,Western Cape,,Western Cape,ZA
1388,2034,1305522,Pristerognathoides,Western Cape,,Western Cape,ZA
1389,2033,1305523,Diictodon,Western Cape,,Western Cape,ZA
1390,2032,1305525,Dicynodontoides,Eastern Cape,,Eastern Cape,ZA
1391,2031,1305528,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1392,2030,1305529,Diictodon,Eastern Cape,,Eastern Cape,ZA
1393,2029,1307517,Aulacephalodon,Eastern Cape,,Eastern Cape,ZA
1394,2022,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1395,2023,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1396,2024,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1397,2025,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1398,2026,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1399,2027,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1400,2028,1307762,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1401,2021,1307763,Lycaenops,Murraysburg,Murraysburg,Western Cape,ZA
1402,2020,1307766,Keyseria,Murraysburg,Murraysburg,Western Cape,ZA
1403,2019,1308610,Turfanodon,Turpan,Turpan,Xinjiang,CN
1404,2018,1308630,Turfanodon,Jimsar,Jimsar,Xinjiang,CN
1405,2017,1308640,Turfanodon,Sunan,Sunan,Gansu,CN
1406,2016,1308641,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
1407,2015,1308652,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1408,2014,1308653,Prodicynodon,Beaufort West,Beaufort West,Western Cape,ZA
1409,2013,1308655,Cistecephalus,Beaufort West,Beaufort West,Western Cape,ZA
1410,2012,1308656,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
1411,2011,1308657,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1412,2010,1308658,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1413,2009,1308660,Lycaenops,Beaufort West,Beaufort West,Western Cape,ZA
1414,2008,1308661,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1415,2007,1308670,Aloposaurus,Beaufort West,Beaufort West,Western Cape,ZA
1416,2006,1308672,Choerosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1417,2005,1308673,Ictidognathus,Beaufort West,Beaufort West,Western Cape,ZA
1418,2004,1308674,Scalopocephalus,Beaufort West,Beaufort West,Western Cape,ZA
1419,2003,1308676,Aulacephalodon,Beaufort West,Beaufort West,Western Cape,ZA
1420,2002,1308683,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1421,2001,1308685,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1422,2000,1308691,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1423,1999,1308692,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1424,1998,1308694,Daptocephalus,Murraysburg,Murraysburg,Western Cape,ZA
1425,1997,1308695,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1426,1996,1308697,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1427,1995,1308703,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1428,1992,1308721,Exaeretodon,Candelaria,Candelaria,Rio Grande do Sul,BR
1429,1993,1308721,Exaeretodon,Candelaria,Candelaria,Rio Grande do Sul,BR
1430,1994,1308721,Exaeretodon,Candelaria,Candelaria,Rio Grande do Sul,BR
1431,1991,1308723,Charruodon,Candelaria,Candelaria,Rio Grande do Sul,BR
1432,1990,1308742,Botucaraitherium,Rio Grande do Sul,,Rio Grande do Sul,BR
1433,1989,1308745,Massetognathus,Rio Grande do Sul,,Rio Grande do Sul,BR
1434,1988,1308747,Sinokannemeyeria,Linxian,Linxian,Shanxi,CN
1435,1987,1308748,Parakannemeyeria,Linxian,Linxian,Shanxi,CN
1436,1986,1308766,Moghreberia,Marrakech-Safi,,Marrakech-Safi,MA
1437,1985,1308851,Struthiocephalus,Beaufort West,Beaufort West,Western Cape,ZA
1438,1984,1308852,Galeops,Beaufort West,Beaufort West,Western Cape,ZA
1439,1983,1308853,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1440,1982,1308855,Cynariognathus,Beaufort West,Beaufort West,Western Cape,ZA
1441,1981,1309908,Daptocephalus,Beaufort West,Beaufort West,Western Cape,ZA
1442,1980,1309909,Dicynodon,Murraysburg,Murraysburg,Western Cape,ZA
1443,1976,1310103,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1444,1977,1310103,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1445,1978,1310103,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1446,1979,1310103,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1447,1975,1310104,Pristerodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1448,1974,1310105,Emydorhinus,Camdeboo,Camdeboo,Eastern Cape,ZA
1449,1973,1310106,Emydorhinus,Camdeboo,Camdeboo,Eastern Cape,ZA
1450,1970,1310107,Daptocephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1451,1971,1310107,Daptocephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1452,1972,1310107,Daptocephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1453,1969,1310108,Diictodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1454,1968,1310110,Daptocephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1455,1967,1310111,Oudenodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1456,1966,1310194,Aloposaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1457,1965,1310195,Aelurosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1458,1964,1310197,Notaelurodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1459,1963,1310198,Ictidochampsa,Camdeboo,Camdeboo,Eastern Cape,ZA
1460,1960,1310199,Ictidosuchops,Camdeboo,Camdeboo,Eastern Cape,ZA
1461,1961,1310199,Ictidosuchops,Camdeboo,Camdeboo,Eastern Cape,ZA
1462,1962,1310199,Ictidosuchops,Camdeboo,Camdeboo,Eastern Cape,ZA
1463,1959,1310200,Homodontosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1464,1958,1310201,Tetracynodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1465,1957,1310202,Theriognathus,Camdeboo,Camdeboo,Eastern Cape,ZA
1466,1956,1310203,Procynosuchus,Camdeboo,Camdeboo,Eastern Cape,ZA
1467,1955,1310204,Basilodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1468,1954,1313318,Eriphostoma,Beaufort West,Beaufort West,Western Cape,ZA
1469,1953,1313320,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1470,1952,1313321,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1471,1951,1313322,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1472,1950,1313323,Eriphostoma,Beaufort West,Beaufort West,Western Cape,ZA
1473,1949,1313325,Eriphostoma,Fraserburg,Fraserburg,Northern Cape,ZA
1474,1948,1313326,Diictodon,Fraserburg,Fraserburg,Northern Cape,ZA
1475,1947,1313327,Endothiodon,Fraserburg,Fraserburg,Northern Cape,ZA
1476,1946,1313328,Pristerodon,Fraserburg,Fraserburg,Northern Cape,ZA
1477,1945,1313331,Gorgonops,Fraserburg,Fraserburg,Northern Cape,ZA
1478,1944,1313333,Tropidostoma,Fraserburg,Fraserburg,Northern Cape,ZA
1479,1943,1313335,Pardosuchus,Prince Albert,Prince Albert,Western Cape,ZA
1480,1942,1313336,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1481,1941,1313338,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1482,1940,1313339,Eriphostoma,Laingsburg,Laingsburg,Western Cape,ZA
1483,1939,1313340,Eriphostoma,Prince Albert,Prince Albert,Western Cape,ZA
1484,1938,1313341,Eriphostoma,Beaufort West,Beaufort West,Western Cape,ZA
1485,1937,1313343,Aelurognathus,Beaufort West,Beaufort West,Western Cape,ZA
1486,1936,1313344,Aelurognathus,Beaufort West,Beaufort West,Western Cape,ZA
1487,1935,1313345,Aelurognathus,Central Karoo,Central Karoo,Western Cape,ZA
1488,1934,1313351,Aelurognathus,Camdeboo,Camdeboo,Eastern Cape,ZA
1489,1933,1313772,Gorgonops,Rumphi,Rumphi,Northern Region,MW
1490,1932,1313774,Lycaenops,Rumphi,Rumphi,Northern Region,MW
1491,1931,1313775,Oudenodon,Rumphi,Rumphi,Northern Region,MW
1492,1930,1313776,Oudenodon,Rumphi,Rumphi,Northern Region,MW
1493,1929,1313777,Gorgonops,Rumphi,Rumphi,Northern Region,MW
