,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1973,1332737,Eastern Cape,,Eastern Cape,ZA,,Tetracynodon,259.51,251.902
1974,1332738,Eastern Cape,,Eastern Cape,ZA,,Homodontosaurus,259.51,251.902
1975,1332739,Eastern Cape,,Eastern Cape,ZA,,Diademodon,247.2,242.0
1976,1332740,Eastern Cape,,Eastern Cape,ZA,,Sesamondontoides,247.2,242.0
1977,1332741,Eastern Cape,,Eastern Cape,ZA,,Sysphinctostoma,247.2,242.0
1978,1332743,Eastern Cape,,Eastern Cape,ZA,,Bauria,247.2,242.0
1979,1332744,Eastern Cape,,Eastern Cape,ZA,,Cynognathus,247.2,242.0
1980,1332745,Eastern Cape,,Eastern Cape,ZA,,Diademodon,247.2,242.0
1981,1332747,Northern Cape,,Northern Cape,ZA,,Polycynodon,259.51,254.14
1982,1332749,Northern Cape,,Northern Cape,ZA,,Cryptocynodon,259.51,254.14
1983,1332750,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
1984,1332751,Northern Cape,,Northern Cape,ZA,,Aulacephalodon,259.51,254.14
1985,1332752,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
1986,1332760,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Promoschorhynchus,259.51,251.902
1987,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1988,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1989,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1990,1332763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1991,1332766,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
1992,1332770,Free State,,Free State,ZA,,Daptocephalus,259.51,251.902
1993,1332771,Free State,,Free State,ZA,,Lycideops,259.51,251.902
1994,1332772,Free State,,Free State,ZA,,Moschorhinus,259.51,251.902
1995,1332773,Western Cape,Murraysburg,Western Cape,ZA,,Theriognathus,259.51,251.902
1996,1332781,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
1997,1332781,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
1998,1332781,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
1999,1332781,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2000,1332782,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2001,1332783,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2002,1332966,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2003,1332967,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2004,1332967,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2005,1332969,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2006,1332970,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Moschorhinus,259.51,251.902
2007,1332983,Western Cape,Murraysburg,Western Cape,ZA,,Theriognathus,259.51,251.902
2008,1332995,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2009,1332996,Eastern Cape,,Eastern Cape,ZA,,Aulacephalodon,259.51,251.902
2010,1332997,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
2011,1332998,Western Cape,,Western Cape,ZA,,Lycosuchus,264.28,259.51
2012,1332999,Eastern Cape,Maletswai,Eastern Cape,ZA,,Cynognathus,247.2,242.0
2013,1333000,Northern Cape,,Northern Cape,ZA,,Scylacosaurus,259.51,254.14
2014,1333001,Western Cape,,Western Cape,ZA,,Ictidosaurus,264.28,259.51
2015,1333002,Western Cape,,Western Cape,ZA,,Delphinognathus,264.28,259.51
2016,1333003,Western Cape,,Western Cape,ZA,,Moschops,264.28,259.51
2017,1333004,Western Cape,,Western Cape,ZA,,Diictodon,264.28,259.51
2018,1333005,Western Cape,,Western Cape,ZA,,Emydops,264.28,259.51
2019,1333006,Western Cape,,Western Cape,ZA,,Scymnosaurus,264.28,259.51
2020,1333007,Western Cape,,Western Cape,ZA,,Scylacosaurus,264.28,259.51
2021,1333237,Eastern Cape,Maletswai,Eastern Cape,ZA,,Trirachodon,247.2,242.0
2022,1333249,Eastern Cape,Maletswai,Eastern Cape,ZA,,Microgomphodon,247.2,242.0
2023,1333249,Eastern Cape,Maletswai,Eastern Cape,ZA,,Microgomphodon,247.2,242.0
2024,1333250,Eastern Cape,Maletswai,Eastern Cape,ZA,,Microgomphodon,247.2,242.0
2025,1333252,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
2026,1333253,Eastern Cape,,Eastern Cape,ZA,,Cynosaurus,259.51,251.902
2027,1333264,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
2028,1333308,Ruvuma,Songea,Ruvuma,TZ,,Procynosuchus,259.51,254.14
2029,1333312,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Dvinia,264.28,256.8
2030,1333313,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Dvinia,264.28,256.8
2031,1333314,Orenburg,Belyaevskii,Orenburg,RU,,Uralocynodon,264.28,256.8
2032,1333322,Orenburg,Belyaevskii,Orenburg,RU,,Inostrancevia,264.28,256.8
2033,1333323,Orenburg,Belyaevskii,Orenburg,RU,,Annatherapsidus,264.28,256.8
2034,1333324,Kirov,Leninskoe,Kirov,RU,,Nanocynodon,264.28,256.8
2035,1333325,Vladimir,Vyaznikovskii,Vladimir,RU,,Procynosuchus,264.28,256.8
2036,1333330,Orenburg,,Orenburg,RU,,Titanophoneus,266.9,264.28
2037,1333331,Orenburg,,Orenburg,RU,,Ulemica,266.9,264.28
2038,1333332,Vologda,Velikoustyugskii,Vologda,RU,,Sludica,264.28,259.51
2039,1334886,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2040,1335615,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2041,1335616,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2042,1336945,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Kitchinganomodon,259.51,251.902
2043,1336967,Western Cape,Beaufrot West,Western Cape,ZA,,Aulacephalodon,259.51,254.14
2044,1336968,Western Cape,Beaufrot West,Western Cape,ZA,,Rhachiocephalus,259.51,254.14
2045,1337197,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2046,1337198,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2047,1337205,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2048,1337206,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2049,1337214,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2050,1337215,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2051,1337216,Eastern Cape,,Eastern Cape,ZA,,Rhachiocephalus,259.51,254.14
2052,1337219,Eastern Cape,,Eastern Cape,ZA,,Endothiodon,259.51,254.14
2053,1337220,Eastern Cape,,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
2054,1337221,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,254.14
2055,1337222,Eastern Cape,,Eastern Cape,ZA,,Arctops,259.51,254.14
2056,1337223,Eastern Cape,,Eastern Cape,ZA,,Clelandina,259.51,254.14
2057,1337224,Eastern Cape,,Eastern Cape,ZA,,Hofmeyria,259.51,254.14
2058,1337225,Eastern Cape,,Eastern Cape,ZA,,Akidnognathus,259.51,254.14
2059,1337452,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2060,1337454,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2061,1337455,Western Cape,Murraysburg,Western Cape,ZA,,Aulacephalodon,259.51,254.14
2062,1337456,Western Cape,Murraysburg,Western Cape,ZA,,Rhachiocephalus,259.51,254.14
2063,1337457,Western Cape,Murraysburg,Western Cape,ZA,,Rhachiocephalus,259.51,254.14
2064,1337459,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
2065,1337460,Western Cape,Murraysburg,Western Cape,ZA,,Ictidosuchops,259.51,251.902
2066,1337462,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2067,1338235,Czechia,,Rakovnik,CZ,,Macromerion,301.4,300.9
2068,1338336,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,254.14
2069,1338338,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
2070,1338340,Western Cape,,Western Cape,ZA,,Emydops,259.51,251.902
2071,1338341,Western Cape,,Western Cape,ZA,,Daptocephalus,259.51,251.902
2072,1338342,Western Cape,,Western Cape,ZA,,Aulacephalodon,259.51,251.902
2073,1338343,Western Cape,,Western Cape,ZA,,Pelanomodon,259.51,251.902
2074,1338344,Western Cape,,Western Cape,ZA,,Oudenodon,259.51,251.902
2075,1338345,Western Cape,,Western Cape,ZA,,Cyonosaurus,259.51,251.902
2076,1338346,Western Cape,,Western Cape,ZA,,Leontosaurus,259.51,251.902
2077,1338347,Western Cape,,Western Cape,ZA,,Ictidosuchops,259.51,251.902
2078,1338348,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2079,1338349,Western Cape,,Western Cape,ZA,,Cynosaurus,259.51,251.902
2080,1338351,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
2081,1338352,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,251.902
2082,1338353,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Pelanomodon,259.51,251.902
2083,1338354,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,251.902
2084,1338355,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cyonosaurus,259.51,251.902
2085,1338358,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Akidnognathus,259.51,251.902
2086,1338359,Eastern Cape,Middelburg,Eastern Cape,ZA,,Pelanomodon,259.51,251.902
2087,1338407,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
2088,1338408,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
2089,1338440,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Moschorhinus,259.51,251.902
2090,1338441,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
2091,1338442,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cyonosaurus,259.51,251.902
2092,1338560,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
2093,1338561,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
2094,1338562,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
2095,1338563,Western Cape,Beaufort West,Western Cape,ZA,,Cistecephalus,259.51,254.14
2096,1338575,Eastern cape,Somerset East,Eastern cape,ZA,,Emydops,259.51,254.14
2097,1338576,Eastern cape,Somerset East,Eastern cape,ZA,,Cistecephalus,259.51,254.14
2098,1338577,Eastern cape,Somerset East,Eastern cape,ZA,,Ictidosuchops,259.51,254.14
2099,1338637,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
2100,1338638,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Myosauroides,259.51,254.14
2101,1338639,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
2102,1338640,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
2103,1338641,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,251.902
2104,1338646,Graaff-Reinet,,Graaff-Reinet,ZA,,Cistecephalus,259.51,254.14
2105,1338650,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
2106,1338651,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
2107,1338903,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
2108,1338905,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
2109,1338906,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2110,1338907,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
2111,1338908,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
2112,1338925,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
2113,1338926,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
2114,1338927,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
2115,1338928,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
2116,1338936,Eastern Cape,Alice,Eastern Cape,ZA,,Cistecephaloides,259.51,254.14
2117,1338937,Eastern Cape,Alice,Eastern Cape,ZA,,Oudenodon,259.51,254.14
2118,1339754,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2119,1339755,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2120,1339830,Colorado,Fremont,Colorado,US,,Ianthasaurus,305.9,303.7
2121,1339837,Kansas,Anderson,Kansas,US,,Xyrospondylus,305.9,303.7
2122,1339895,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,303.7,298.9
2123,1339896,New Mexico,Rio Arriba,New Mexico,US,,Aerosaurus,303.7,298.9
2124,1339897,New Mexico,Rio Arriba,New Mexico,US,,Edaphosaurus,303.7,298.9
2125,1339898,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,303.7,298.9
2126,1339904,West Virginia,Ohio,West Virginia,US,,Edaphosaurus,303.7,298.9
2127,1339909,Czechia,,Rakovnik,CZ,,Bohemiclavulus,301.4,300.9
2128,1339910,Czechia,,Rakovnik,CZ,,Macromerion,301.4,300.9
2129,1339938,New Mexico,Sandoval,New Mexico,US,,Sphenacodon,298.9,286.1
2130,1339951,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,303.7,286.1
2131,1339952,New Mexico,Rio Arriba,New Mexico,US,,Edaphosaurus,303.7,286.1
2132,1339953,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,303.7,286.1
2133,1339961,Texas,Archer,Texas,US,,Dimetrodon,290.1,283.5
2134,1339962,Texas,Archer,Texas,US,,Edaphosaurus,290.1,283.5
2135,1339966,Texas,Archer,Texas,US,,Edaphosaurus,298.9,286.1
2136,1339967,Texas,Archer,Texas,US,,Dimetrodon,298.9,286.1
2137,1339972,Kansas,Anderson,Kansas,US,,Kenomagnathus,305.9,303.7
2138,1339973,Kansas,Anderson,Kansas,US,,Tenuacaptor,305.9,303.7
2139,1339974,Thuringia,,Thuringia,DE,,Haptodus,298.9,293.52
2140,1339976,Burgundy,Saone-et-Loire,Burgundy,FR,,Callibrachion,290.1,283.5
2141,1340016,New Mexico,Cibola,New Mexico,US,,Sphenacodon,293.52,283.5
2142,1340017,New Mexico,San Miguel,New Mexico,US,,Sphenacodon,303.7,290.1
2143,1340033,Oklahoma,Grant,Oklahoma,US,,Dimetrodon,286.1,273.01
2144,1340034,Oklahoma,Grant,Oklahoma,US,,Dimetrodon,286.1,273.01
2145,1340035,Oklahoma,Grant,Oklahoma,US,,Edaphosaurus,286.1,273.01
2146,1340042,Oklahoma,Jefferson,Oklahoma,US,,Ophiacodon,286.1,273.01
2147,1340043,Oklahoma,Jefferson,Oklahoma,US,,Dimetrodon,286.1,273.01
2148,1340044,Oklahoma,Jefferson,Oklahoma,US,,Edaphosaurus,286.1,273.01
2149,1340047,Texas,Wilbarger,Texas,US,,Dimetrodon,283.5,273.01
2150,1340052,Texas,Knox,Texas,US,,Dimetrodon,290.1,266.9
2151,1340065,Aveyron,,Aveyron,FR,,Ruthenosaurus,290.1,273.01
2152,1340342,Jura,,Jura,FR,,Neosaurus,298.9,283.5
2153,1340343,Texas,Archer,Texas,US,,Dimetrodon,290.1,283.5
2154,1340352,Texas,Baylor,Texas,US,,Ctenorhachis,290.1,283.5
2155,1340454,Saxony,Weisseritzkreis,Saxony,DE,,Edaphosaurus,293.52,290.1
2156,1340463,Western Cape,Prince Albert,Western Cape,ZA,,Anteosaurus,264.28,259.51
2157,1340466,Western Cape,Prince Albert,Western Cape,ZA,,Jonkeria,264.28,259.51
2158,1340467,Western Cape,Prince Albert,Western Cape,ZA,,Jonkeria,264.28,259.51
2159,1340468,Western Cape,Prince Albert,Western Cape,ZA,,Jonkeria,264.28,259.51
2160,1340469,Western Cape,Prince Albert,Western Cape,ZA,,Jonkeria,264.28,259.51
2161,1340470,Western Cape,Prince Albert,Western Cape,ZA,,Titanosuchus,264.28,259.51
2162,1340472,Western Cape,Prince Albert,Western Cape,ZA,,Titanosuchus,264.28,259.51
2163,1340473,Western Cape,Prince Albert,Western Cape,ZA,,Struthiocephalus,264.28,259.51
2164,1340474,Western Cape,Prince Albert,Western Cape,ZA,,Struthiocephalus,264.28,259.51
2165,1340475,Western Cape,Prince Albert,Western Cape,ZA,,Taurocephalus,264.28,259.51
2166,1340476,Western Cape,Prince Albert,Western Cape,ZA,,Criocephalosaurus,264.28,259.51
2167,1340477,Western Cape,Prince Albert,Western Cape,ZA,,Keratocephalus,264.28,259.51
2168,1340478,Western Cape,Prince Albert,Western Cape,ZA,,Robertia,264.28,259.51
2169,1340479,Western Cape,Prince Albert,Western Cape,ZA,,Diictodon,264.28,259.51
2170,1340480,Western Cape,Prince Albert,Western Cape,ZA,,Emydops,264.28,259.51
2171,1340481,Western Cape,Prince Albert,Western Cape,ZA,,Scymnosaurus,264.28,259.51
2172,1340482,Western Cape,Prince Albert,Western Cape,ZA,,Alopecognathus,264.28,259.51
2173,1340483,Western Cape,Prince Albert,Western Cape,ZA,,Lycedops,264.28,259.51
2174,1340484,Western Cape,Prince Albert,Western Cape,ZA,,Pristerognathus,264.28,259.51
2175,1340485,Western Cape,Prince Albert,Western Cape,ZA,,Trochorhinus,264.28,259.51
2176,1340486,Western Cape,Prince Albert,Western Cape,ZA,,Trochosaurus,264.28,259.51
2177,1340487,Western Cape,Prince Albert,Western Cape,ZA,,Alopecodon,264.28,259.51
2178,1340488,Western Cape,Prince Albert,Western Cape,ZA,,Glanosuchus,264.28,259.51
2179,1340489,Western Cape,Prince Albert,Western Cape,ZA,,Pristerognathoides,264.28,259.51
2180,1340490,Western Cape,Prince Albert,Western Cape,ZA,,Alopecodon,264.28,259.51
2181,1340491,Western Cape,Prince Albert,Western Cape,ZA,,Robertia,264.28,259.51
2182,1340492,Western Cape,Prince Albert,Western Cape,ZA,,Robertia,264.28,259.51
2183,1340494,Northern Cape,Sutherland,Northern Cape,ZA,,Robertia,264.28,259.51
2184,1340495,Northern Cape,Sutherland,Northern Cape,ZA,,Emydops,264.28,259.51
2185,1340521,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
2186,1340522,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
2187,1340526,New Mexico,Sandoval,New Mexico,US,,Dimetrodon,298.9,286.1
2188,1340527,New Mexico,Sandoval,New Mexico,US,,Dimetrodon,298.9,286.1
2189,1340528,New Mexico,Sandoval,New Mexico,US,,Sphenacodon,298.9,286.1
2190,1340534,New Mexico,Socorro,New Mexico,US,,Sphenacodon,298.9,286.1
2191,1340543,New Mexico,San Miguel,New Mexico,US,,Ophiacodon,303.7,290.1
2192,1340548,New Mexico,Otero,New Mexico,US,,Ophiacodon,298.9,286.1
2193,1340549,New Mexico,Otero,New Mexico,US,,Sphenacodon,298.9,286.1
2194,1340550,New Mexico,Otero,New Mexico,US,,Sphenacodon,298.9,286.1
2195,1340551,New Mexico,Otero,New Mexico,US,,Edaphosaurus,298.9,286.1
2196,1340552,New Mexico,Sierra,New Mexico,US,,Dimetrodon,298.9,286.1
2197,1340561,New Mexico,Socorro,New Mexico,US,,Ophiacodon,298.9,286.1
2198,1340593,Western Cape,Beaufort West,Western Cape,ZA,,Robertia,264.28,259.51
2199,1340594,Western Cape,Prince Albert,Western Cape,ZA,,Robertia,264.28,259.51
2200,1340595,Western Cape,Beaufort West,Western Cape,ZA,,Anteosaurus,264.28,259.51
2201,1340596,Western Cape,Beaufort West,Western Cape,ZA,,Struthiocephalus,264.28,259.51
2202,1340597,Western Cape,Beaufort West,Western Cape,ZA,,Struthiocephaloides,264.28,259.51
2203,1340598,Western Cape,Beaufort West,Western Cape,ZA,,Moschops,264.28,259.51
2204,1340599,Western Cape,Beaufort West,Western Cape,ZA,,Keratocephalus,264.28,259.51
2205,1340600,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,264.28,259.51
2206,1340601,Western Cape,Beaufort West,Western Cape,ZA,,Emydops,264.28,259.51
2207,1340602,Western Cape,Beaufort West,Western Cape,ZA,,Glanosuchus,264.28,259.51
2208,1340603,Western Cape,Beaufort West,Western Cape,ZA,,Ptomalestes,264.28,259.51
2209,1340604,Western Cape,Beaufort West,Western Cape,ZA,,Scymnosaurus,264.28,259.51
2210,1340605,Western Cape,Beaufort West,Western Cape,ZA,,Pristerognathoides,264.28,259.51
2211,1340606,Western Cape,Beaufort West,Western Cape,ZA,,Pristerognathoides,264.28,259.51
2212,1340607,Western Cape,Beaufort West,Western Cape,ZA,,Robertia,264.28,259.51
2213,1340608,Eastern Cape,Somerset East,Eastern Cape,ZA,,Diictodon,259.51,254.14
2214,1341687,Western Cape,Murraysburg,Western Cape,ZA,,Diictodontoides,259.51,254.14
2215,1342209,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
2216,1342210,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
2217,1342218,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
2218,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2219,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2220,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2221,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2222,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2223,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2224,1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
2225,1342232,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2226,1342247,Ruvuma,Songea,Ruvuma,TZ,,Geikia,259.51,254.14
2227,1342248,Ruvuma,Songea,Ruvuma,TZ,,Dicynodontoides,259.51,254.14
2228,1342251,Ruvuma,Songea,Ruvuma,TZ,,Euptychognathus,259.51,254.14
2229,1342678,Free State,,Free State,ZA,,Compsodon,259.51,251.902
2230,1342684,Western Cape,Murraysburg,Western Cape,ZA,,Pristerodon,259.51,254.14
2231,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2232,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2233,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2234,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2235,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2236,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2237,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2238,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2239,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2240,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2241,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2242,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2243,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2244,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2245,1342685,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2246,1342686,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,254.14
2247,1342687,Western Cape,Murraysburg,Western Cape,ZA,,Rhachiocephalus,259.51,254.14
2248,1342688,Western Cape,Murraysburg,Western Cape,ZA,,Ictidosuchops,259.51,254.14
2249,1342704,Northern Cape,Victoria West,Northern Cape,ZA,,Emydops,259.51,254.14
2250,1342992,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
2251,1342993,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2252,1342994,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
2253,1342995,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
2254,1342996,Free State,,Free State,ZA,,Thrinaxodon,251.902,247.2
2255,1342997,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2256,1342998,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2257,1342999,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2258,1343002,Eastern Cape,,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2259,1343003,Eastern Cape,,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2260,1343004,Eastern Cape,,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2261,1343005,Eastern Cape,,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2262,1343006,Eastern Cape,,Eastern Cape,ZA,,Galesaurus,251.902,247.2
2263,1343007,Eastern Cape,,Eastern Cape,ZA,,Thrinaxodon,251.902,247.2
2264,1343504,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Procynosuchus,259.51,251.902
2265,1343638,Eastern Cape,,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
