genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI
Camelotia,-0.157373068,1,0,0,0,208.23879797897897,202.53555984984985,5.703238129129119,0.34496608333333334,0.8135693844444445,1.0815364485714285,0.774340364857143,0.7686897701428572,0.8953301552857142,-0.37383492014285713,1.005822499857143,-0.06099015999999998,1.2181131695714285,1.0815364485714285,0.774340364857143,0.7686897701428572,0.8953301552857142,-0.37383492014285713,1.005822499857143,-0.06099015999999998,1.2181131695714285
Camposaurus,-0.298764409,0,1,0,0,218.50618987487488,217.54871533233234,0.9574745425425419,0.2651839355555556,0.217881,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Candelaria,-0.298764409,0,0,1,0,241.40832351851853,237.36381114114113,4.044512377377401,0.6009615599999999,0.56144205,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Captorhinikos,-0.135630711,0,1,0,0,282.85539848948946,273.28812649249255,9.567271996996908,0.3791528111111111,0.29888796444444443,0.8007455439000001,-1.2057793126,0.11678231089999998,0.8173612126,-0.6684169146000001,-0.7827066496,-1.5193168957999998,-0.30374149609999995,0.8007455439000001,-1.2057793126,0.11678231089999998,0.8173612126,-0.6684169146000001,-0.7827066496,-1.5193168957999998,-0.30374149609999995
Captorhinoides,-0.298764409,0,1,0,0,280.771464006006,277.2154167847848,3.556047221221206,1.4771543611111113,1.1506785266666666,0.8223473389999999,-1.32411463,0.110798469,0.845616325,-0.697127282,-0.871430848,-1.748380345,-0.314802983,0.8223473389999999,-1.32411463,0.110798469,0.845616325,-0.697127282,-0.871430848,-1.748380345,-0.314802983
Captorhinus,3.350764608,0,1,1,0,291.516749017017,256.2144824004004,35.30226661661658,0.19587733555555556,0.37592125666666665,0.21650431692499997,-0.7368238315749999,-0.03500925907500001,0.25478367167500005,-0.24829200717499997,-0.5850747724750001,-0.4563568264750001,-0.506349181925,0.21650431692499997,-0.7368238315749999,-0.03500925907500001,0.25478367167500005,-0.24829200717499997,-0.5850747724750001,-0.4563568264750001,-0.506349181925
Cargninia,-0.298764409,0,0,1,0,217.66558586686688,216.43229479179178,1.2332910750751012,0.16813858999999998,0.51321986,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Carnufex,-0.298764409,0,1,0,0,233.87901627327327,233.02228211311314,0.8567341601601299,0.9146104544444446,0.4538096788888889,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Cartorhynchus,-0.298764409,1,0,0,0,249.1403417307307,248.89209935435434,0.2482423763763677,2.3555103044444445,2.1075098166666666,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194
Caseosaurus,-0.298764409,0,1,0,0,219.43905475575576,218.5285653013013,0.9104894544544493,0.26482700555555555,0.2659384122222222,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Chalishevia,-0.298764409,1,0,0,0,241.20447674874873,237.41578725825826,3.7886894904904693,1.6330900955555556,0.6324706755555556,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Chanaresuchus,-0.298764409,0,0,1,0,240.97780931131132,237.0987763003003,3.8790330110110176,0.5937378166666667,0.6280847988888888,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Chasmatosuchus,-0.009348873,1,0,0,0,251.7084154634635,246.76352641841842,4.944889045045073,1.3624825200000001,0.17534042111111112,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606
Chindesaurus,-0.114936569,0,1,0,0,230.16810843643643,208.14158174274274,22.026526693693683,0.22505301111111112,1.5729267599999999,1.1423687873913044,0.484554292,0.6103804829565218,1.1079917448260865,-0.6532692497826087,0.6052589056956523,-0.38287612326086967,0.8753321890434782,1.1423687873913044,0.484554292,0.6103804829565218,1.1079917448260865,-0.6532692497826087,0.6052589056956523,-0.38287612326086967,0.8753321890434782
Chinshakiangosaurus,-0.298764409,1,0,0,0,200.54793929429428,200.0845362812813,0.4634030130129929,1.4112909877777777,1.38517521,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.9359908450000001,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
Chirotherium,-0.298764409,1,0,0,0,233.61331070570571,232.64420567567566,0.9691050300300503,0.3468575233333333,0.37552034444444443,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Chromogisaurus,-0.298764409,0,0,1,0,232.46756927327328,231.9719048038038,0.4956644694694887,0.8349027677777778,0.9034824544444445,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Cladeiodon,-0.298764409,1,0,0,0,244.09555232132132,243.88452127727726,0.2110310440440628,1.8031125744444445,1.8580568044444443,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Claudiosaurus,-0.298764409,0,0,1,0,260.0821885715716,252.429987007007,7.652201564564564,0.9782117188888888,2.918903208888889,-0.6983304685999999,-0.2771368292,0.8105040768,-1.2150951327999997,1.5440293746,-0.601384487,0.649725606,-0.9804490321999999,-0.6983304685999999,-0.2771368292,0.8105040768,-1.2150951327999997,1.5440293746,-0.601384487,0.649725606,-0.9804490321999999
Clevosaurus,7.222935173,1,0,1,0,237.4402359179179,199.15750876676677,38.282727151151136,0.15600878444444444,0.6835355677777777,1.0186090262380953,0.5193051986904762,0.629686033547619,0.9207432832857143,-0.47438418769047624,0.6509723552619049,-0.3015573147142857,0.8961209595238095,1.0186090262380953,0.5193051986904762,0.629686033547619,0.9207432832857143,-0.47438418769047624,0.6509723552619049,-0.3015573147142857,0.8961209595238095
Coahomasuchus,-0.228172802,0,1,0,0,234.6323523973974,212.22581853153153,22.406533865865867,0.8772755444444444,1.2559219,1.0913598207826087,0.48926532000000017,0.5545379139130437,1.0682321086521736,-0.6488073565652175,0.6174444503913046,-0.37362861752173926,0.8859838300869565,1.0913598207826087,0.48926532000000017,0.5545379139130437,1.0682321086521736,-0.6488073565652175,0.6174444503913046,-0.37362861752173926,0.8859838300869565
Coartaredens,-0.298764409,0,1,0,0,245.87321003903907,243.10428653453454,2.768923504504528,3.246813678888889,1.0763500811111113,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Coburgosuchus,-0.298764409,1,0,0,0,218.39912725825826,217.7566657987988,0.6424614594594686,0.4580341055555555,0.43073593777777774,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Coelodontognathus,-0.298764409,1,0,0,0,249.60060983183183,247.93046193493495,1.6701478968968786,3.298048837777778,2.3573856655555554,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194
Coelophysis,1.291275225,0,1,0,0,227.72868034334334,199.8199948948949,27.908685448448438,0.15765038777777776,1.1181042277777777,1.105883991612903,0.5524814906774193,0.7118322732580644,0.9863002303548385,-0.48729365893548376,0.6985408315806448,-0.2795360703870969,0.943489617645161,1.105883991612903,0.5524814906774193,0.7118322732580644,0.9863002303548385,-0.48729365893548376,0.6985408315806448,-0.2795360703870969,0.943489617645161
Coelurosauravus,5.4545027,1,0,1,0,260.60361461161165,251.90599606306307,8.697618548548576,0.32321702666666663,0.49945305777777776,-0.5765703157272727,-0.32992741654545454,0.7731929046363636,-1.0499408466363636,1.3749082749090908,-0.6518676313636363,0.5865114891818182,-1.0143388449090907,-0.5765703157272727,-0.32992741654545454,0.7731929046363636,-1.0499408466363636,1.3749082749090908,-0.6518676313636363,0.5865114891818182,-1.0143388449090907
Coletta,-0.298764409,0,0,1,0,249.19583167867867,249.0560838078078,0.13974787087087748,4.646589405555556,2.5684276777777777,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.8188024894777192,-0.11627954023516097,-1.2554489532349349,-0.3799049994846055,-0.3610656857080375,-0.19037734269569015,0.20756239242437,-0.31114969022119093
Collilongus,-0.298764409,1,0,0,0,249.3978412882883,249.2593675085085,0.13847377977981523,4.008276893333333,2.9232006766666663,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-1.0609551618428419,-0.2629717067401559,-0.8561762286657303,-0.8708900965190389,0.30296969136834717,-0.2533888133257209,-0.03978738150227504,-0.28419426801262443
Colobomycter,-0.298764409,0,1,0,0,290.3484121991992,283.8782236646647,6.470188534534486,1.197930521111111,1.29414375,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723
Colobops,-0.298764409,0,1,0,0,216.3326484204204,215.47282791291292,0.859820507507493,0.38139880888888894,0.43926398888888885,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Coloradisaurus,-0.298764409,0,0,1,0,224.61532765065064,211.86466794494493,12.750659705705715,0.8443829388888889,1.3387404044444444,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003
Coloradisuchus,-0.298764409,0,0,1,0,216.6588989189189,215.3882371101101,1.2706618088087964,0.10545975222222223,0.26889991888888887,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Cornualbus,-0.298764409,0,0,1,0,230.84059853453454,230.35529623123122,0.4853023033033139,1.0569524677777777,0.91048202,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Cosesaurus,-0.298764409,0,1,0,0,238.52949592792794,238.29467520820822,0.23482071971972118,3.050450757777778,2.3174977666666665,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Crosbysaurus,-0.089409962,0,1,0,0,229.2666618878879,207.57614537137135,21.69051651651654,0.18572184,1.5821112311111112,1.1551210290434784,0.483376535,0.6243411252173913,1.117931653869565,-0.6543847230869565,0.6022125195217392,-0.38518799969565226,0.8726692787826087,1.1551210290434784,0.483376535,0.6243411252173913,1.117931653869565,-0.6543847230869565,0.6022125195217392,-0.38518799969565226,0.8726692787826087
Ctenosauriscus,-0.298764409,1,0,0,0,249.2663130780781,249.09445035335335,0.17186272472474684,3.3388920788888887,2.7456360777777777,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.8838364292920544,-0.15567604754826514,-1.148217932055095,-0.5117668325108672,-0.18272845603559368,-0.20730007226353608,0.14113268857877362,-0.3039103841732334
Czatkowiella,-0.298764409,1,0,0,0,248.86055777277278,248.68132693393392,0.17923083883886193,3.221112036666667,2.524070962222222,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194
Daemonosaurus,-0.298764409,0,1,0,0,206.315030995996,205.9285242792793,0.386506716716724,1.0803142822222223,2.062683503333333,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Dagasuchus,-0.298764409,0,0,1,0,231.31277443643643,230.92040777277276,0.39236666366366535,1.2871322855555556,0.9382989944444445,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Decuriasuchus,-0.178720185,0,0,1,0,242.44567033833835,236.89579292592595,5.5498774124124,0.4059635533333334,0.12748924888888888,-0.22372975614285714,-0.007160320857142847,0.17751708642857142,-0.3156986665714286,0.3826701097142857,-0.2678565527142857,-0.31077386185714284,-0.1899416114285714,-0.22372975614285714,-0.007160320857142847,0.17751708642857142,-0.3156986665714286,0.3826701097142857,-0.2678565527142857,-0.31077386185714284,-0.1899416114285714
Delorhynchus,-0.298764409,0,1,0,0,288.9413173533534,284.08239435235237,4.858923001001017,0.8940004877777779,1.2152217611111111,1.338319205,-1.667559157,0.618942645,1.264485545,-0.788961814,-1.343779767,-1.810145641,-0.849676723,1.338319205,-1.667559157,0.618942645,1.264485545,-0.788961814,-1.343779767,-1.810145641,-0.849676723
Deltadectes,0.192921722,1,0,0,0,226.21965225225225,201.82683063163162,24.392821620620623,0.11239283,0.9095080788888887,1.153229593076923,0.585560172,0.7030059764615384,1.0571386333076922,-0.5558196783846154,0.7412397185384614,-0.27325520423076927,0.9915537967692308,1.153229593076923,0.585560172,0.7030059764615384,1.0571386333076922,-0.5558196783846154,0.7412397185384614,-0.27325520423076927,0.9915537967692308
Deltavjatia,-0.298764409,1,0,0,0,264.3477465815816,259.5307484714715,4.816998110110092,1.6867720866666664,0.8178054244444444,-1.7369487596666666,-0.18473866333333333,-1.5278891945000002,-1.2070454193333333,0.22907961200000002,-0.23449188666666665,0.5916659426666667,-0.5213955508333333,-1.7369487596666666,-0.18473866333333333,-1.5278891945000002,-1.2070454193333333,0.22907961200000002,-0.23449188666666665,0.5916659426666667,-0.5213955508333333
Desmatosuchus,0.529101952,0,1,0,0,232.8916976856857,206.75317186086085,26.138525824824853,0.2732370188888889,0.36304026333333334,1.12819963,0.485862910888889,0.5948686582222222,1.0969474014444442,-0.652029835,0.6086437792222222,-0.3803073716666667,0.8782909782222221,1.12819963,0.485862910888889,0.5948686582222222,1.0969474014444442,-0.652029835,0.6086437792222222,-0.3803073716666667,0.8782909782222221
Diandongosuchus,-0.298764409,0,1,0,0,240.33367633533533,240.09473367567568,0.23894265965964223,2.686630541111111,2.4181719233333334,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515000000007,0.55548424,-0.067271449,-0.344019845,0.06164743
Dimetropus,-0.298764409,0,1,0,0,290.41434695095097,283.3341936296296,7.0801533213213474,1.3439979244444444,1.94548226,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723
Dimorphodon,-0.298764409,1,0,0,0,200.46608394094093,199.9967125835836,0.46937135735734614,1.2376025044444443,1.4361476977777778,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
Diphydontosaurus,2.588478974,1,1,0,0,237.7405648938939,200.8260662052052,36.914498688688695,0.5155430388888889,1.2574183822222222,1.0377253359999998,0.5515558677750001,0.614370792975,0.9551792149499999,-0.513861427925,0.694266852825,-0.28637443285,0.94123163915,1.0377253359999998,0.5515558677750001,0.614370792975,0.9551792149499999,-0.513861427925,0.694266852825,-0.28637443285,0.94123163915
Dolabrosaurus,-0.298764409,0,1,0,0,218.03042646346347,217.09477527527528,0.9356511881881886,0.2566918088888889,0.4125125577777778,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Dolerosaurus,-0.298764409,1,0,0,0,230.30342775175177,229.4228793973974,0.8805483543543744,0.3881515388888888,0.4785930222222222,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
