accepted_name;accepted_rank;early_interval;late_interval;max_ma;min_ma;time_bins;age;Rotated Longitude;Rotated latitude;group;niche_adequability
Therocephalia;order;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchoides rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Pelictosuchus paucidens;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Promoschorhynchus platyrhinus;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Ictidosuchops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Choerosaurus dejageri;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidognathus parvidens;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Scalopocephalus watsonianus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Notaelurodon kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidochampsa platyceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Tetracynodon tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.50161;-5.693021;Therocephalia;0.0200453028082848
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-65.18245;-18.19193;Therocephalia;0.0530015714466572
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchus primaevus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-65.18245;-18.19193;Therocephalia;0.0530015714466572
Ictidosuchoides intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Icticephalus polycynodon;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Cerdosuchus aulodon;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Tigrisuchus simus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Tigrisuchus simus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Scaloposaurus constrictus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops intermedius;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Tetracynodon tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Nanictidops kitchingi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops baurioides;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-65.18245;-18.19193;Therocephalia;0.0530015714466572
Hofmeyria atavus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-18.19193;Therocephalia;0.0428016632795334
Nanictocephalus richardi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Scaloposuchus rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-18.19193;Therocephalia;0.0530015714466572
Tetracynodon;genus;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-18.19193;Therocephalia;0.0530015714466572
Tetracynodon tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-18.19193;Therocephalia;0.0530015714466572
Polycynodon elegans;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Ictidosuchops baurioides;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Promoschorhynchus platyrhinus;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Lycideops longiceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Moschorhinus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.50161;-5.693021;Therocephalia;0.0200453028082848
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Scylacosaurus sclateri;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-61.67242;-22.80723;Therocephalia;0.0686840415000916
Hofmeyria atavus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Akidnognathus parvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Akidnognathus parvus;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Moschorhinus;genus;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchoides intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Mupashi migrator;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-52.58124;15.67166;Therocephalia;0.0266501642763615
Ichibengops munyamadziensis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-52.58124;15.67166;Therocephalia;0.0266501642763615
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Promoschorhynchus platyrhinus;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Malasaurus germanus;species;Vyatkian;;259.51;256.8;Wuchiapingian;255;46.3931;34.76167;Therocephalia;0.428082585334778
Moschowhaitsia vjuschkovi;species;Vyatkian;;259.51;256.8;Wuchiapingian;255;46.3931;34.76167;Therocephalia;0.428082585334778
Purlovia maxima;species;Vyatkian;;259.51;256.8;Wuchiapingian;255;46.3931;34.76167;Therocephalia;0.428082585334778
Annatherapsidus postum;species;Vyatkian;;259.51;256.8;Wuchiapingian;255;46.3931;34.76167;Therocephalia;0.428082585334778
Purlovia maxima;species;Vyatkian;;259.51;252.3;Wuchiapingian;255;43.07523;31.5453;Therocephalia;0.448245853185654
Moschorhinidae;family;Wuchiapingian;;259.51;256.8;Wuchiapingian;255;45.43791;42.55595;Therocephalia;0.832678139209747
Moschowhaitsia vjuschkovi;species;Vyatkian;;259.51;252.3;Wuchiapingian;255;43.07523;31.5453;Therocephalia;0.448245853185654
Microwhaitsia mendrezi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Mirotenthes digitipes;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ophidostoma tatarinovi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Eutherocephalia;unranked clade;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Silphoictidoides ruhuhuensis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Ictidosuchoides rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Pelictosuchus paucidens;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Promoschorhynchus platyrhinus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Mirotenthes digitipes;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-61.67242;-22.80723;Therocephalia;0.0686840415000916
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-63.50161;-5.693021;Therocephalia;0.0200453028082848
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-63.15948;-19.33425;Therocephalia;0.0666007697582245
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-63.50161;-5.693021;Therocephalia;0.0200453028082848
Moschorhinus kitchingi;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-62.62076;-19.33425;Therocephalia;0.0666007697582245
Moschorhinus kitchingi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Moschorhinus kitchingi;species;Lopingian;Early Triassic;259.51;247.2;Wuchiapingian;255;-65.18245;-14.72496;Therocephalia;0.0487370491027832
Scaloporhinus angulorugatus;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Euchambersia mirabilis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-61.67242;-22.80723;Therocephalia;0.0686840415000916
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-18.19193;Therocephalia;0.0530015714466572
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-65.18245;-10.98271;Therocephalia;0.0250466857105494
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Therocephalia;0.0150218764320016
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Hofmeyria atavus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Early Triassic;;252.17;247.2;Olenekian;250;-75.82503;67.097;Cynodontia;0.0742022693157196
Thrinaxodon liorhinus;species;Early Triassic;;252.17;247.2;Olenekian;250;-76.78658;66.32049;Cynodontia;0.0742022693157196
Cynodontia;order;Early Triassic;;252.17;247.2;Olenekian;250;-76.78658;66.32049;Cynodontia;0.0742022693157196
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Galesauridae;family;Olenekian;;251.2;247.2;Olenekian;250;46.91316;47.10914;Cynodontia;0.206068903207779
Progalesaurus lootbergensis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Cynodontia;0.0519548505544662
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Langbergia modisei;species;Olenekian;;251.2;247.2;Olenekian;250;-62.62076;-11.81909;Cynodontia;0.0519548505544662
Cynodontia;order;Induan;Olenekian;252.17;247.2;Olenekian;250;-46.55808;-19.05442;Cynodontia;0.0750396177172661
Cynodontia;order;Induan;Olenekian;252.17;247.2;Olenekian;250;-46.45692;-23.77118;Cynodontia;0.0728506073355675
Cynodontia;order;Induan;Olenekian;252.17;247.2;Olenekian;250;-46.45692;-23.77118;Cynodontia;0.0728506073355675
Cynodontia;order;Induan;Olenekian;252.17;247.2;Olenekian;250;-46.45692;-23.77118;Cynodontia;0.0728506073355675
Platycraniellus elegans;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Galesaurus planiceps;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Galesaurus planiceps;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Galesaurus planiceps;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Panchetocynodon damodarensis;species;Induan;Smithian;252.17;247.2;Olenekian;250;-44.7014;64.26515;Cynodontia;0.0747055485844612
Beishanodon youngi;species;Olenekian;;251.2;247.2;Olenekian;250;47.95446;109.318;Cynodontia;NA
Galesaurus planiceps;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Cynodontia;0.0519548505544662
Procynosuchus delaharpeae;species;Changhsingian;;254.17;252.17;Olenekian;250;-60.44053;-16.62936;Cynodontia;0.0544090569019318
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Cynodontia;0.0519548505544662
Platycraniellus elegans;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Galesaurus;genus;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Eucynodontia;order;Olenekian;;251.2;247.2;Olenekian;250;-58.76185;-5.30838;Cynodontia;0.0350064896047115
Trirachodon;genus;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Cynodontia;0.0305168349295855
Galesaurus planiceps;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.72967;-2.959922;Cynodontia;0.0313388407230377
Galesaurus planiceps;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Galesaurus planiceps;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Thrinaxodon liorhinus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Cynodontia;0.0519548505544662
Thrinaxodon liorhinus;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.72967;-2.959922;Cynodontia;0.0313388407230377
Galesaurus planiceps;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Procynosuchus delaharpeae;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Cynodontia;0.0475644916296005
Lystrosaurus;genus;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
