,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min,Rotated Lat,Rotated Lon
264,297334,Volgograd,Nikolsk,Volgograd,RU,,1964,Benthosuchus,251.2,247.2,47.012,29.6875
265,297334,Volgograd,Nikolsk,Volgograd,RU,,1965,Benthosuchus,251.2,247.2,47.012,29.6875
266,297334,Volgograd,Nikolsk,Volgograd,RU,,1966,Benthosuchus,251.2,247.2,47.012,29.6875
267,297334,Volgograd,Nikolsk,Volgograd,RU,,1967,Benthosuchus,251.2,247.2,47.012,29.6875
268,297334,Volgograd,Nikolsk,Volgograd,RU,,1968,Benthosuchus,251.2,247.2,47.012,29.6875
269,297334,Volgograd,Nikolsk,Volgograd,RU,,1969,Benthosuchus,251.2,247.2,47.012,29.6875
270,297334,Volgograd,Nikolsk,Volgograd,RU,,1970,Benthosuchus,251.2,247.2,47.012,29.6875
271,297334,Volgograd,Nikolsk,Volgograd,RU,,1971,Benthosuchus,251.2,247.2,47.012,29.6875
272,297334,Volgograd,Nikolsk,Volgograd,RU,,1972,Benthosuchus,251.2,247.2,47.012,29.6875
273,297334,Volgograd,Nikolsk,Volgograd,RU,,1973,Benthosuchus,251.2,247.2,47.012,29.6875
274,297334,Volgograd,Nikolsk,Volgograd,RU,,1974,Benthosuchus,251.2,247.2,47.012,29.6875
275,297334,Volgograd,Nikolsk,Volgograd,RU,,1975,Benthosuchus,251.2,247.2,47.012,29.6875
276,297334,Volgograd,Nikolsk,Volgograd,RU,,1976,Benthosuchus,251.2,247.2,47.012,29.6875
277,297334,Volgograd,Nikolsk,Volgograd,RU,,1977,Benthosuchus,251.2,247.2,47.012,29.6875
278,297334,Volgograd,Nikolsk,Volgograd,RU,,1978,Benthosuchus,251.2,247.2,47.012,29.6875
279,297334,Volgograd,Nikolsk,Volgograd,RU,,1979,Benthosuchus,251.2,247.2,47.012,29.6875
280,297334,Volgograd,Nikolsk,Volgograd,RU,,1980,Benthosuchus,251.2,247.2,47.012,29.6875
281,297334,Volgograd,Nikolsk,Volgograd,RU,,1981,Benthosuchus,251.2,247.2,47.012,29.6875
282,297334,Volgograd,Nikolsk,Volgograd,RU,,1982,Benthosuchus,251.2,247.2,47.012,29.6875
283,297334,Volgograd,Nikolsk,Volgograd,RU,,1983,Benthosuchus,251.2,247.2,47.012,29.6875
284,297334,Volgograd,Nikolsk,Volgograd,RU,,1984,Benthosuchus,251.2,247.2,47.012,29.6875
285,297334,Volgograd,Nikolsk,Volgograd,RU,,1985,Benthosuchus,251.2,247.2,47.012,29.6875
286,297334,Volgograd,Nikolsk,Volgograd,RU,,1986,Benthosuchus,251.2,247.2,47.012,29.6875
287,297334,Volgograd,Nikolsk,Volgograd,RU,,1987,Benthosuchus,251.2,247.2,47.012,29.6875
288,297334,Volgograd,Nikolsk,Volgograd,RU,,1988,Benthosuchus,251.2,247.2,47.012,29.6875
289,297334,Volgograd,Nikolsk,Volgograd,RU,,1989,Benthosuchus,251.2,247.2,47.012,29.6875
290,297334,Volgograd,Nikolsk,Volgograd,RU,,1990,Benthosuchus,251.2,247.2,47.012,29.6875
291,297334,Volgograd,Nikolsk,Volgograd,RU,,1991,Benthosuchus,251.2,247.2,47.012,29.6875
292,297334,Volgograd,Nikolsk,Volgograd,RU,,1992,Benthosuchus,251.2,247.2,47.012,29.6875
293,297334,Volgograd,Nikolsk,Volgograd,RU,,1993,Benthosuchus,251.2,247.2,47.012,29.6875
294,297334,Volgograd,Nikolsk,Volgograd,RU,,1994,Benthosuchus,251.2,247.2,47.012,29.6875
295,297334,Volgograd,Nikolsk,Volgograd,RU,,1995,Benthosuchus,251.2,247.2,47.012,29.6875
296,297334,Volgograd,Nikolsk,Volgograd,RU,,1996,Benthosuchus,251.2,247.2,47.012,29.6875
297,297334,Volgograd,Nikolsk,Volgograd,RU,,1997,Benthosuchus,251.2,247.2,47.012,29.6875
298,297334,Volgograd,Nikolsk,Volgograd,RU,,1998,Benthosuchus,251.2,247.2,47.012,29.6875
299,297334,Volgograd,Nikolsk,Volgograd,RU,,1999,Benthosuchus,251.2,247.2,47.012,29.6875
300,297334,Volgograd,Nikolsk,Volgograd,RU,,2000,Benthosuchus,251.2,247.2,47.012,29.6875
301,297334,Volgograd,Nikolsk,Volgograd,RU,,2001,Benthosuchus,251.2,247.2,47.012,29.6875
302,297334,Volgograd,Nikolsk,Volgograd,RU,,2002,Benthosuchus,251.2,247.2,47.012,29.6875
303,297334,Volgograd,Nikolsk,Volgograd,RU,,2003,Benthosuchus,251.2,247.2,47.012,29.6875
304,297334,Volgograd,Nikolsk,Volgograd,RU,,2004,Benthosuchus,251.2,247.2,47.012,29.6875
305,297334,Volgograd,Nikolsk,Volgograd,RU,,2005,Benthosuchus,251.2,247.2,47.012,29.6875
306,297334,Volgograd,Nikolsk,Volgograd,RU,,2006,Benthosuchus,251.2,247.2,47.012,29.6875
307,297334,Volgograd,Nikolsk,Volgograd,RU,,2007,Benthosuchus,251.2,247.2,47.012,29.6875
308,297334,Volgograd,Nikolsk,Volgograd,RU,,2008,Benthosuchus,251.2,247.2,47.012,29.6875
309,297334,Volgograd,Nikolsk,Volgograd,RU,,2009,Benthosuchus,251.2,247.2,47.012,29.6875
310,297334,Volgograd,Nikolsk,Volgograd,RU,,2010,Benthosuchus,251.2,247.2,47.012,29.6875
311,297334,Volgograd,Nikolsk,Volgograd,RU,,2011,Benthosuchus,251.2,247.2,47.012,29.6875
312,297334,Volgograd,Nikolsk,Volgograd,RU,,2012,Benthosuchus,251.2,247.2,47.012,29.6875
313,297334,Volgograd,Nikolsk,Volgograd,RU,,2013,Benthosuchus,251.2,247.2,47.012,29.6875
314,297334,Volgograd,Nikolsk,Volgograd,RU,,2014,Benthosuchus,251.2,247.2,47.012,29.6875
315,297334,Volgograd,Nikolsk,Volgograd,RU,,2015,Benthosuchus,251.2,247.2,47.012,29.6875
316,297334,Volgograd,Nikolsk,Volgograd,RU,,2016,Benthosuchus,251.2,247.2,47.012,29.6875
317,297334,Volgograd,Nikolsk,Volgograd,RU,,2017,Benthosuchus,251.2,247.2,47.012,29.6875
318,297334,Volgograd,Nikolsk,Volgograd,RU,,2018,Benthosuchus,251.2,247.2,47.012,29.6875
319,297334,Volgograd,Nikolsk,Volgograd,RU,,2019,Benthosuchus,251.2,247.2,47.012,29.6875
320,297334,Volgograd,Nikolsk,Volgograd,RU,,2020,Benthosuchus,251.2,247.2,47.012,29.6875
321,297334,Volgograd,Nikolsk,Volgograd,RU,,2021,Benthosuchus,251.2,247.2,47.012,29.6875
322,297334,Volgograd,Nikolsk,Volgograd,RU,,2022,Benthosuchus,251.2,247.2,47.012,29.6875
323,297334,Volgograd,Nikolsk,Volgograd,RU,,2023,Benthosuchus,251.2,247.2,47.012,29.6875
324,297334,Volgograd,Nikolsk,Volgograd,RU,,2024,Benthosuchus,251.2,247.2,47.012,29.6875
325,297334,Volgograd,Nikolsk,Volgograd,RU,,2025,Benthosuchus,251.2,247.2,47.012,29.6875
326,297334,Volgograd,Nikolsk,Volgograd,RU,,2026,Benthosuchus,251.2,247.2,47.012,29.6875
327,297334,Volgograd,Nikolsk,Volgograd,RU,,2027,Benthosuchus,251.2,247.2,47.012,29.6875
328,297334,Volgograd,Nikolsk,Volgograd,RU,,2028,Benthosuchus,251.2,247.2,47.012,29.6875
329,297334,Volgograd,Nikolsk,Volgograd,RU,,2029,Benthosuchus,251.2,247.2,47.012,29.6875
330,297334,Volgograd,Nikolsk,Volgograd,RU,,2030,Benthosuchus,251.2,247.2,47.012,29.6875
331,297334,Volgograd,Nikolsk,Volgograd,RU,,2031,Benthosuchus,251.2,247.2,47.012,29.6875
332,297334,Volgograd,Nikolsk,Volgograd,RU,,2032,Benthosuchus,251.2,247.2,47.012,29.6875
333,297334,Volgograd,Nikolsk,Volgograd,RU,,2033,Benthosuchus,251.2,247.2,47.012,29.6875
334,297334,Volgograd,Nikolsk,Volgograd,RU,,2034,Benthosuchus,251.2,247.2,47.012,29.6875
335,297334,Volgograd,Nikolsk,Volgograd,RU,,2035,Benthosuchus,251.2,247.2,47.012,29.6875
336,297334,Volgograd,Nikolsk,Volgograd,RU,,2036,Benthosuchus,251.2,247.2,47.012,29.6875
337,297334,Volgograd,Nikolsk,Volgograd,RU,,2037,Benthosuchus,251.2,247.2,47.012,29.6875
338,297334,Volgograd,Nikolsk,Volgograd,RU,,2038,Benthosuchus,251.2,247.2,47.012,29.6875
339,297334,Volgograd,Nikolsk,Volgograd,RU,,2039,Benthosuchus,251.2,247.2,47.012,29.6875
340,297334,Volgograd,Nikolsk,Volgograd,RU,,2040,Benthosuchus,251.2,247.2,47.012,29.6875
341,297334,Volgograd,Nikolsk,Volgograd,RU,,2041,Benthosuchus,251.2,247.2,47.012,29.6875
342,297334,Volgograd,Nikolsk,Volgograd,RU,,2042,Benthosuchus,251.2,247.2,47.012,29.6875
343,297334,Volgograd,Nikolsk,Volgograd,RU,,2043,Benthosuchus,251.2,247.2,47.012,29.6875
344,297334,Volgograd,Nikolsk,Volgograd,RU,,2044,Benthosuchus,251.2,247.2,47.012,29.6875
345,297334,Volgograd,Nikolsk,Volgograd,RU,,2045,Benthosuchus,251.2,247.2,47.012,29.6875
346,297334,Volgograd,Nikolsk,Volgograd,RU,,2046,Benthosuchus,251.2,247.2,47.012,29.6875
347,297334,Volgograd,Nikolsk,Volgograd,RU,,2047,Benthosuchus,251.2,247.2,47.012,29.6875
348,297334,Volgograd,Nikolsk,Volgograd,RU,,2048,Benthosuchus,251.2,247.2,47.012,29.6875
349,297334,Volgograd,Nikolsk,Volgograd,RU,,2049,Benthosuchus,251.2,247.2,47.012,29.6875
350,297334,Volgograd,Nikolsk,Volgograd,RU,,2050,Benthosuchus,251.2,247.2,47.012,29.6875
351,297334,Volgograd,Nikolsk,Volgograd,RU,,2051,Benthosuchus,251.2,247.2,47.012,29.6875
352,297334,Volgograd,Nikolsk,Volgograd,RU,,2052,Benthosuchus,251.2,247.2,47.012,29.6875
353,297334,Volgograd,Nikolsk,Volgograd,RU,,2053,Benthosuchus,251.2,247.2,47.012,29.6875
354,297334,Volgograd,Nikolsk,Volgograd,RU,,2054,Benthosuchus,251.2,247.2,47.012,29.6875
355,297334,Volgograd,Nikolsk,Volgograd,RU,,2055,Benthosuchus,251.2,247.2,47.012,29.6875
356,297334,Volgograd,Nikolsk,Volgograd,RU,,2056,Benthosuchus,251.2,247.2,47.012,29.6875
357,297334,Volgograd,Nikolsk,Volgograd,RU,,2057,Benthosuchus,251.2,247.2,47.012,29.6875
358,297334,Volgograd,Nikolsk,Volgograd,RU,,2058,Benthosuchus,251.2,247.2,47.012,29.6875
359,297334,Volgograd,Nikolsk,Volgograd,RU,,2059,Benthosuchus,251.2,247.2,47.012,29.6875
360,297334,Volgograd,Nikolsk,Volgograd,RU,,2060,Benthosuchus,251.2,247.2,47.012,29.6875
361,297334,Volgograd,Nikolsk,Volgograd,RU,,2061,Benthosuchus,251.2,247.2,47.012,29.6875
362,297334,Volgograd,Nikolsk,Volgograd,RU,,2062,Benthosuchus,251.2,247.2,47.012,29.6875
363,297334,Volgograd,Nikolsk,Volgograd,RU,,2063,Benthosuchus,251.2,247.2,47.012,29.6875
364,297334,Volgograd,Nikolsk,Volgograd,RU,,2064,Benthosuchus,251.2,247.2,47.012,29.6875
365,297334,Volgograd,Nikolsk,Volgograd,RU,,2065,Benthosuchus,251.2,247.2,47.012,29.6875
366,297334,Volgograd,Nikolsk,Volgograd,RU,,2066,Benthosuchus,251.2,247.2,47.012,29.6875
367,297334,Volgograd,Nikolsk,Volgograd,RU,,2067,Benthosuchus,251.2,247.2,47.012,29.6875
368,297334,Volgograd,Nikolsk,Volgograd,RU,,2068,Benthosuchus,251.2,247.2,47.012,29.6875
369,297334,Volgograd,Nikolsk,Volgograd,RU,,2069,Benthosuchus,251.2,247.2,47.012,29.6875
370,297334,Volgograd,Nikolsk,Volgograd,RU,,2070,Benthosuchus,251.2,247.2,47.012,29.6875
371,297334,Volgograd,Nikolsk,Volgograd,RU,,2071,Benthosuchus,251.2,247.2,47.012,29.6875
372,297334,Volgograd,Nikolsk,Volgograd,RU,,2072,Benthosuchus,251.2,247.2,47.012,29.6875
373,297334,Volgograd,Nikolsk,Volgograd,RU,,2073,Benthosuchus,251.2,247.2,47.012,29.6875
374,297334,Volgograd,Nikolsk,Volgograd,RU,,2074,Benthosuchus,251.2,247.2,47.012,29.6875
375,297334,Volgograd,Nikolsk,Volgograd,RU,,2075,Benthosuchus,251.2,247.2,47.012,29.6875
376,297334,Volgograd,Nikolsk,Volgograd,RU,,2076,Benthosuchus,251.2,247.2,47.012,29.6875
377,297334,Volgograd,Nikolsk,Volgograd,RU,,2077,Benthosuchus,251.2,247.2,47.012,29.6875
378,297334,Volgograd,Nikolsk,Volgograd,RU,,2078,Benthosuchus,251.2,247.2,47.012,29.6875
379,297334,Volgograd,Nikolsk,Volgograd,RU,,2079,Benthosuchus,251.2,247.2,47.012,29.6875
380,297334,Volgograd,Nikolsk,Volgograd,RU,,2080,Benthosuchus,251.2,247.2,47.012,29.6875
381,297334,Volgograd,Nikolsk,Volgograd,RU,,2081,Benthosuchus,251.2,247.2,47.012,29.6875
382,297334,Volgograd,Nikolsk,Volgograd,RU,,2082,Benthosuchus,251.2,247.2,47.012,29.6875
383,297334,Volgograd,Nikolsk,Volgograd,RU,,2083,Benthosuchus,251.2,247.2,47.012,29.6875
384,297334,Volgograd,Nikolsk,Volgograd,RU,,2084,Benthosuchus,251.2,247.2,47.012,29.6875
385,297334,Volgograd,Nikolsk,Volgograd,RU,,2085,Benthosuchus,251.2,247.2,47.012,29.6875
386,297334,Volgograd,Nikolsk,Volgograd,RU,,2086,Benthosuchus,251.2,247.2,47.012,29.6875
387,297334,Volgograd,Nikolsk,Volgograd,RU,,2087,Benthosuchus,251.2,247.2,47.012,29.6875
388,297334,Volgograd,Nikolsk,Volgograd,RU,,2088,Benthosuchus,251.2,247.2,47.012,29.6875
389,297334,Volgograd,Nikolsk,Volgograd,RU,,2089,Benthosuchus,251.2,247.2,47.012,29.6875
390,297334,Volgograd,Nikolsk,Volgograd,RU,,2090,Benthosuchus,251.2,247.2,47.012,29.6875
391,297334,Volgograd,Nikolsk,Volgograd,RU,,2091,Benthosuchus,251.2,247.2,47.012,29.6875
392,297334,Volgograd,Nikolsk,Volgograd,RU,,2092,Benthosuchus,251.2,247.2,47.012,29.6875
393,297334,Volgograd,Nikolsk,Volgograd,RU,,2093,Benthosuchus,251.2,247.2,47.012,29.6875
394,297334,Volgograd,Nikolsk,Volgograd,RU,,2094,Benthosuchus,251.2,247.2,47.012,29.6875
395,297334,Volgograd,Nikolsk,Volgograd,RU,,2095,Benthosuchus,251.2,247.2,47.012,29.6875
396,297334,Volgograd,Nikolsk,Volgograd,RU,,2096,Benthosuchus,251.2,247.2,47.012,29.6875
397,297334,Volgograd,Nikolsk,Volgograd,RU,,2097,Benthosuchus,251.2,247.2,47.012,29.6875
398,297334,Volgograd,Nikolsk,Volgograd,RU,,2098,Benthosuchus,251.2,247.2,47.012,29.6875
399,297335,Volgograd,Nikolsk,Volgograd,RU,,1848,Thoosuchus,251.2,247.2,47.012,29.6875
400,297926,Evenk Autonomous District,Amo-Tura region,Evenk Autonomous District,RU,,1847,Tungussogyrinus,259.51,247.2,71.3841,30.5145
401,297945,Evenk Autonomous District,Amo-Tura region,Evenk Autonomous District,RU,,1846,Tungussogyrinus,259.51,247.2,71.3841,30.5145
402,297946,Evenk Autonomous District,Amo-Tura region,Evenk Autonomous District,RU,,1845,Tungussogyrinus,259.51,247.2,71.3841,30.5145
403,299698,Orenburg,Sol'-Iletsk,Orenburg,RU,,1844,Eryosuchus,247.2,242.0,48.8243,42.2106
404,346290,Texas,Archer,Texas,US,,1843,Eryops,298.9,290.1,-2.7466,-38.9219
405,367864,Allier,Allier,Allier,FR,,1842,Actinodon,298.9,290.1,9.6624,15.1988
406,368039,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,1841,Lydekkerina,251.902,247.2,-60.8807,-1.1886
407,368795,Arizona,Navajo,Arizona,US,,1840,Hadrokkosaurus,247.2,244.7,9.7821,-43.158
408,368796,Arizona,Navajo,Arizona,US,,1839,Eocyclotosaurus,247.2,244.7,9.7821,-43.158
409,368797,Arizona,Navajo,Arizona,US,,1838,Rhadalognathus,247.2,244.7,9.7821,-43.158
410,382158,Orenburg,Krasnopartizan,Orenburg,RU,,1837,Platyoposaurus,266.9,259.51,40.6921,38.7763
411,382159,Orenburg,Krasnopartizan,Orenburg,RU,,1836,Tryphosuchus,266.9,259.51,40.6921,38.7763
412,384336,Texas,Baylor,Texas,US,,1835,Cacops,283.5,273.01,-1.1855,-37.6892
413,387723,Bashkortostan,Sterlitamak,Bashkortostan,RU,,1834,Melosaurus,276.5,266.9,38.8994,37.6487
414,388988,Archangelsk,,Archangelsk,RU,,1833,Dvinosaurus,259.51,256.8,45.3047,25.947
415,388989,Archangelsk,,Archangelsk,RU,,1832,Dvinosaurus,259.51,256.8,45.3047,25.947
416,388990,Archangelsk,,Archangelsk,RU,,1831,Dvinosaurus,259.51,256.8,45.3047,25.947
417,399460,New South Wales,,New South Wales,AU,,1830,Paracyclotosaurus,247.2,242.0,-62.8262,133.5696
418,401594,Malopolskie,Krakowski,Malopolskie,PL,,1829,Czatkobatrachus,251.2,247.2,29.45,26.3383
419,401598,Malopolskie,Krakowski,Malopolskie,PL,,1828,Parotosuchus,251.2,247.2,29.45,26.3383
420,406870,Arizona,Apache,Arizona,US,,1827,Anaschisma,227.0,208.5,1.3531,-47.1801
421,407765,Arizona,Apache,Arizona,US,,1826,Anaschisma,227.0,208.5,1.3531,-47.1801
422,407774,Arizona,Apache,Arizona,US,,1825,Anaschisma,227.0,208.5,1.3531,-47.1801
423,410770,Texas,Crosby,Texas,US,,1824,Metoposaurus,237.0,201.4,-1.3878,-41.1268
424,410787,Texas,Crosby,Texas,US,,1823,Metoposaurus,237.0,201.4,-1.3878,-41.1268
425,411694,Komi,,Komi,RU,,1822,Wetlugasaurus,251.2,247.2,52.3465,25.1911
426,411695,Komi,,Komi,RU,,1821,Angusaurus,251.2,247.2,52.3465,25.1911
427,411696,Komi,,Komi,RU,,1820,Vyborosaurus,251.2,247.2,52.3465,25.1911
428,477613,Primorye,,Primorye,RU,,1819,Aphaneramma,248.9,247.2,40.1309,144.5677
429,477681,Primorye,,Primorye,RU,,1818,Aphaneramma,248.9,247.2,40.1309,144.5677
430,483852,Arizona,Apache,Arizona,US,,1817,Apachesaurus,227.0,208.5,1.3531,-47.1801
431,483857,Arizona,Apache,Arizona,US,,1816,Apachesaurus,227.0,208.5,1.3531,-47.1801
432,486123,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,1815,Metoposaurus,208.5,201.4,37.6253,13.0683
433,486124,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,1814,Plagiosaurus,208.5,201.4,37.6253,13.0683
434,517579,Arizona,Apache,Arizona,US,,1813,Apachesaurus,227.0,208.5,1.3531,-47.1801
435,517599,Arizona,Apache,Arizona,US,,1812,Anaschisma,227.0,208.5,1.3531,-47.1801
436,517604,Arizona,Apache,Arizona,US,,1811,Anaschisma,227.0,208.5,1.3531,-47.1801
437,517607,Arizona,Navajo,Arizona,US,,1810,Anaschisma,227.0,208.5,1.3531,-47.1801
438,517728,Saxony,Weisseritzkreis,Saxony,DE,,1809,Onchiodon,293.52,290.1,16.6404,19.5629
439,517729,Saxony,Weisseritzkreis,Saxony,DE,,1808,Onchiodon,293.52,290.1,16.6404,19.5629
440,517730,Saxony,Weisseritzkreis,Saxony,DE,,1807,Apateon,293.52,290.1,16.6404,19.5629
441,517731,Saxony,Weisseritzkreis,Saxony,DE,,1806,Branchierpeton,293.52,290.1,16.6404,19.5629
442,517732,Saxony,Weisseritzkreis,Saxony,DE,,1805,Acanthostomatops,293.52,290.1,16.6404,19.5629
443,533987,New Mexico,McKinley,New Mexico,US,,1804,Anaschisma,227.0,208.5,1.3531,-47.1801
444,538734,Luxembourg,,Diekirch,LU,,1803,Plagiosaurus,216.7,213.2,32.5932,9.3339
445,538735,Luxembourg,,Diekirch,LU,,1802,Cyclotosaurus,216.7,213.2,32.5932,9.3339
446,558338,England,Warwickshire,England,UK,,1801,Cyclotosaurus,247.2,242.0,24.5505,12.962
447,558339,England,Warwickshire,England,UK,,1800,Cyclotosaurus,247.2,242.0,24.5505,12.962
448,558340,England,Warwickshire,England,UK,,1799,Mastodonsaurus,247.2,242.0,24.5505,12.962
449,559541,Czechia,,Boheme,CZ,,1798,Apateon,283.5,259.51,17.7901,21.2009
450,562849,Arizona,Apache,Arizona,US,,1797,Anaschisma,227.0,208.5,1.3531,-47.1801
451,572543,Arizona,Apache,Arizona,US,,1796,Anaschisma,227.0,208.5,1.3531,-47.1801
452,572544,Arizona,Apache,Arizona,US,,1795,Apachesaurus,227.0,208.5,1.3531,-47.1801
453,572574,Arizona,,Arizona,US,,1794,Apachesaurus,227.0,208.5,1.3531,-47.1801
454,572583,New Mexico,McKinley,New Mexico,US,,1793,Apachesaurus,227.0,208.5,1.3531,-47.1801
455,584069,Opole,,Opole,PL,,1792,Cyclotosaurus,237.0,208.5,33.3149,17.5971
456,584070,Opole,,Opole,PL,,1791,Metoposaurus,237.0,208.5,33.3149,17.5971
457,584075,Opole,,Opole,PL,,1790,Cyclotosaurus,233.4,227.0,33.3149,17.5971
458,590154,New Mexico,Rio Arriba,New Mexico,US,,1789,Anaschisma,227.0,208.5,3.8366,-43.9682
459,629466,Oklahoma,Comanche,Oklahoma,US,,1782,Cacops,290.1,283.5,-0.73,-37.6741
460,629466,Oklahoma,Comanche,Oklahoma,US,,1783,Cacops,290.1,283.5,-0.73,-37.6741
461,629466,Oklahoma,Comanche,Oklahoma,US,,1784,Cacops,290.1,283.5,-0.73,-37.6741
462,629466,Oklahoma,Comanche,Oklahoma,US,,1785,Cacops,290.1,283.5,-0.73,-37.6741
463,629466,Oklahoma,Comanche,Oklahoma,US,,1786,Cacops,290.1,283.5,-0.73,-37.6741
464,629466,Oklahoma,Comanche,Oklahoma,US,,1787,Cacops,290.1,283.5,-0.73,-37.6741
465,629466,Oklahoma,Comanche,Oklahoma,US,,1788,Cacops,290.1,283.5,-0.73,-37.6741
466,629467,Oklahoma,Comanche,Oklahoma,US,,1781,Doleserpeton,290.1,283.5,-0.73,-37.6741
467,629468,Oklahoma,Comanche,Oklahoma,US,,1780,Tersomius,290.1,283.5,-0.73,-37.6741
468,629488,Oklahoma,Comanche,Oklahoma,US,,1778,Acheloma,290.1,283.5,-0.73,-37.6741
469,629488,Oklahoma,Comanche,Oklahoma,US,,1779,Acheloma,290.1,283.5,-0.73,-37.6741
470,629489,Oklahoma,Comanche,Oklahoma,US,,1777,Cacops,290.1,283.5,-0.73,-37.6741
471,631438,Oklahoma,Tillman,Oklahoma,US,,1776,Trimerorhachis,283.5,273.01,1.0593,-36.5887
472,631439,Oklahoma,Tillman,Oklahoma,US,,1775,Tersomius,283.5,273.01,1.0593,-36.5887
473,632371,Agadez,Arlit,Agadez,NE,,1774,Saharastega,254.14,251.902,-9.577,6.2542
474,632372,Agadez,Arlit,Agadez,NE,,1773,Nigerpeton,254.14,251.902,-9.577,6.2542
475,667875,Texas,Crosby,Texas,US,,1764,Anaschisma,237.0,208.5,-1.3878,-41.1268
476,667875,Texas,Crosby,Texas,US,,1765,Anaschisma,237.0,208.5,-1.3878,-41.1268
477,667875,Texas,Crosby,Texas,US,,1766,Anaschisma,237.0,208.5,-1.3878,-41.1268
478,667875,Texas,Crosby,Texas,US,,1767,Anaschisma,237.0,208.5,-1.3878,-41.1268
479,667875,Texas,Crosby,Texas,US,,1768,Anaschisma,237.0,208.5,-1.3878,-41.1268
480,667875,Texas,Crosby,Texas,US,,1769,Anaschisma,237.0,208.5,-1.3878,-41.1268
481,667875,Texas,Crosby,Texas,US,,1770,Anaschisma,237.0,208.5,-1.3878,-41.1268
482,667875,Texas,Crosby,Texas,US,,1771,Anaschisma,237.0,208.5,-1.3878,-41.1268
483,667875,Texas,Crosby,Texas,US,,1772,Anaschisma,237.0,208.5,-1.3878,-41.1268
484,670355,Wales,Penarth,Wales,UK,,1763,Mastodonsaurus,208.5,201.4,35.9688,2.1884
485,670358,Wales,Penarth,Wales,UK,,1762,Trematosaurus,208.5,201.4,35.9688,2.1884
486,690409,England,Warwickshire,England,UK,,1761,Mastodonsaurus,247.2,242.0,24.5505,12.962
487,690410,England,Warwickshire,England,UK,,1760,Mastodonsaurus,247.2,237.0,24.5505,12.962
488,690411,England,Warwickshire,England,UK,,1759,Stenotosaurus,247.2,237.0,24.5505,12.962
489,705334,New Mexico,McKinley,New Mexico,US,,1758,Anaschisma,227.0,208.5,1.3531,-47.1801
490,705335,New Mexico,McKinley,New Mexico,US,,1757,Anaschisma,227.0,208.5,1.3531,-47.1801
491,705362,New Mexico,McKinley,New Mexico,US,,1756,Anaschisma,227.0,208.5,1.3531,-47.1801
492,705368,New Mexico,McKinley,New Mexico,US,,1755,Anaschisma,227.0,208.5,1.3531,-47.1801
493,728366,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1754,Gerrothorax,216.7,213.2,32.5932,9.3339
494,739841,Oklahoma,Cleveland,Oklahoma,US,,1753,Tersomius,283.5,273.01,1.0593,-36.5887
495,749055,Utah,San Juan,Utah,US,,1752,Eryops,298.9,273.01,5.4889,-44.6476
496,753719,Texas,Knox,Texas,US,,1751,Slaugenhopia,283.5,266.9,0.2573,-40.5036
497,773340,Portugal,Loule,Algarve,PT,,1750,Metoposaurus,237.0,208.5,12.0025,2.0252
498,773661,Opole,,Opole,PL,,1749,Metoposaurus,233.4,227.0,33.3149,17.5971
499,778928,New Mexico,Guadalupe,New Mexico,US,,1748,Apachesaurus,227.0,208.5,1.3572,-44.289
500,778945,New Mexico,Quay,New Mexico,US,,1747,Apachesaurus,227.0,208.5,1.3572,-44.289
501,778963,Texas,Howard,Texas,US,,1746,Anaschisma,237.0,208.5,-1.3878,-41.1268
502,782139,Arizona,Navajo,Arizona,US,,1745,Apachesaurus,227.0,208.5,1.3531,-47.1801
503,782172,Arizona,Navajo,Arizona,US,,1744,Anaschisma,227.0,208.5,1.3531,-47.1801
504,782200,Texas,Potter,Texas,US,,1743,Anaschisma,237.0,227.0,1.0633,-40.6348
505,785869,Tatarstan,Mamadysh,Tatarstan,RU,,1742,Melosaurus,276.5,266.9,38.1038,33.5023
506,786933,Texas,Foard,Texas,US,,1741,Trimerorhachis,286.1,273.01,0.6581,-40.4143
507,786936,Texas,Knox,Texas,US,,1740,Trimerorhachis,283.5,273.01,0.2573,-40.5036
508,787458,Oklahoma,Noble,Oklahoma,US,,1739,Trimerorhachis,290.1,283.5,-0.73,-37.6741
509,787459,Oklahoma,Noble,Oklahoma,US,,1738,Eryops,290.1,283.5,-0.73,-37.6741
510,787528,Oklahoma,Noble,Oklahoma,US,,1737,Trimerorhachis,286.1,273.01,1.5211,-36.5866
511,787561,Oklahoma,Kay,Oklahoma,US,,1736,Trimerorhachis,286.1,273.01,1.5211,-36.5866
512,787562,Oklahoma,Kay,Oklahoma,US,,1735,Eryops,286.1,273.01,1.5211,-36.5866
513,787580,Oklahoma,Kay,Oklahoma,US,,1734,Eryops,286.1,273.01,1.5211,-36.5866
514,787990,Texas,Baylor,Texas,US,,1733,Trimerorhachis,290.1,283.5,-2.9808,-38.7628
515,788096,Oklahoma,Kiowa,Oklahoma,US,,1732,Doleserpeton,286.1,273.01,-0.73,-37.6741
516,788179,Texas,Knox,Texas,US,,1731,Slaugenhopia,283.5,266.9,0.2573,-40.5036
