id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka,locality
1732,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1733,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1734,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1735,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1736,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1737,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1738,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1739,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1740,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1741,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1742,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1743,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1744,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1745,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1746,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1747,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1748,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1749,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1750,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1751,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1752,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1753,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1754,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1755,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1756,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1757,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1758,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1759,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1760,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1761,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1762,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1763,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1764,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1765,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1766,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1767,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1768,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1769,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1770,1285964,1285964,-50.09196,Hovasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",MG,Tulear,Tulear,Lower Sakamena,,Mt. Eliva (Sakamena Fm.),Sakamena River Valley; Morondava Basin,Tulear
1771,1304576,1304576,-60.85079,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Western Cape,Murraysburg,,Dicynodon Assemblage Zone,Hoeksplaas (Dicynodon Assemblage Zone),Kleinefontein,Western Cape
1772,1304576,1304576,-60.85079,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Western Cape,Murraysburg,,Dicynodon Assemblage Zone,Hoeksplaas (Dicynodon Assemblage Zone),Kleinefontein,Western Cape
1773,1304767,1304767,-63.15948,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,Oudeberg (Pass and Plateau) - Dicynodon Assemblage Zone,Ouberg,Eastern Cape
1774,1310102,1310102,-63.15948,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage Zone,New Bethesda Commonage,Nieu-Bethesda,Eastern Cape
1775,1314179,1314179,-63.15948,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,Bethesda Road Area,Bethesda Rd Station,Eastern Cape
1776,1314180,1314180,-63.15948,Spondylolestes,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,Bethesda Road Area,Bethesda Rd Station,Eastern Cape
1777,1314298,1314298,-60.85079,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage Zone,Houdkonstant (Dicynodon Assemblage Zone),"Houd Constant, Katbos, Houdconstant",Eastern Cape
1778,1316956,1316956,-60.85079,Owenetta,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage,Doornplaas,Doornplaats; Rust,Eastern Cape
1779,1320596,1320596,-63.15948,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,Swaershoek,Swagershoek,Eastern Cape
1780,1338339,1338339,-60.85079,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Western Cape,Western Cape,Balfour,Dicynodon Assemblage,"Swaelkrans, Murraysburg",Swalekranz,Western Cape
1781,1338350,1338350,-60.85079,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort",Eastern Cape
1782,1338406,1338406,-63.15948,Pareiasaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Karreelaagte, New Bethesda","Kareelagte, Kagreeleegte",Eastern Cape
1783,1338904,1338904,-63.15948,Youngina,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof,Eastern Cape
1784,1406770,1406770,38.44569,Elginia,259.51,251.902,Lopingian,"(259.51, 251.902)",CN,Nei Mongol,Nei Mongol,Naobaogou,,"Locality DQS33, Tumd Right Banner",,Nei Mongol
1785,1418846,1418846,-60.85079,Nanoparia,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Northern Cape,Northern Cape,,Cistecephalus or Daptocephalus Assemblage Zone,"Bullberg, Richmond - undifferentiated assemblage zone",,Northern Cape
1786,1605042,1605042,-12.38375,Moradisaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",NE,Agadez,Agadez,Moradi,,"S12, 60 km southeast of Arlit",,Agadez
1787,N535,N535,-44.98865,Tramuntanasaurus,274.4,266.9,Guadalupian,"(274.4, 266.9)",ES,Balearic Islands,western Mediterranean,Port des Canonge,-,DA,,Balearic Islands
1788,N538,N538,1.681402,Kahneria,274.4,266.9,Guadalupian,"(274.4, 266.9)",US,Texas,Knox,San Angelo,-,FMNH UR,,Texas
1789,789995,789995,45.43791,Rautiania,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Orenburg,Saraktash,Vyasovka,,Kul'chumovo-A,"Kulchumovo, Kultchumovo",Orenburg
1790,789996,789996,45.43791,Rautiania,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Orenburg,Saraktash,Vyasovka,,Kul'chumovo-A,"Kulchumovo, Kultchumovo",Orenburg
1791,837648,837648,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1792,837649,837649,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1793,837650,837650,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1794,837651,837651,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1795,837652,837652,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Zavrazhye locality, PIN 2353, 2356","Zavrazhe, Zavrazh'e, Zaovrazh'e; Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas",Arkhangelsk
1796,838080,838080,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1797,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1798,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1799,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1800,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1801,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1802,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1803,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1804,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1805,838081,838081,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Arkhangelsk,Kotlas,Salarevo,Scutosaurus karpinskii,"Sokolki locality, PIN 2005",Northern Dvina; Little Northern Dvina; Malaya Severnaya Dvina; Kotlas,Arkhangelsk
1806,838082,838082,42.45765,Obirkovia,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Vologda,Babushkino,Salarevo,Scutosaurus karpinskii,Obirkovo,"Staraya Tot'ma River, Sukhona Basin",Vologda
1807,1381716,1381716,39.54136,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Vladimir,Vyaznikovskii,,Scutosaurus karpinskii,"Gorokhovets, PIN 4818",Klyazma River,Vladimir
1808,1382091,1382091,44.03487,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Vologda,Velikoustyugskii,,Scutosaurus karpinskii,"Aristovo, PIN 3582 or 2357",,Vologda
1809,1382836,1382836,43.51609,Nyctiphruretus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Orenburg,Orenburg,Kutulukskaya,Scutosaurus karpinskii,"Pokrovka, PIN 4544, locality 73 of Tverdokhlebov et al. (2005)",,Orenburg
1810,1382837,1382837,44.03487,Suchonosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,,,Salarevskaya,Scutosaurus karpinskii,Salarevo,,Arkhangelsk
1811,1417264,1417264,44.08246,Scutosaurus,264.28,256.8,Guadalupian,"(264.28, 256.8)",RU,Orenburg,Sol'-Iletsk,,Scutosaurus karpinskii,Boevoi locality,"Boevoy, Boevoj",Orenburg
1812,733154,733154,-51.32705,Provelosaurus,266.9,259.51,Guadalupian,"(266.9, 259.51)",BR,Rio Grande do Sul,São Gabriel,Rio do Rasto,,Posto Queimado,Paraná Basin,Rio Grande do Sul
1813,1381590,1381590,40.12712,Permotriturus,266.9,264.28,Guadalupian,"(266.9, 264.28)",RU,Tatarstan,Apastovo,,Titanophoneus potens,"Kamenny Ravine (Ulema River), Isheevo, PIN 157, 2207","Kamennyi, Kamenny Valley, Yumrala Ravine, Sviaga River, Sviyaga River, Isheevo, Tartarstan, Kamenny Ovrag",Tatarstan
1814,1382839,1382839,40.12712,Lanthanosuchus,266.9,264.28,Guadalupian,"(266.9, 264.28)",RU,Tatarstan,Apastovo,,Titanophoneus potens,"Kamenny Ravine (Ulema River), Isheevo, PIN 157, 2207","Kamennyi, Kamenny Valley, Yumrala Ravine, Sviaga River, Sviyaga River, Isheevo, Tartarstan, Kamenny Ovrag",Tatarstan
1815,146086,146086,35.96879,Kuehneosuchus,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,England,Somerset,,,Batscombe Quarry,,England
1816,146087,146087,35.96879,Kuehneosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,England,Somerset,,,Emborough Quarry,,England
1817,220086,220086,42.70672,Proganochelys,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1818,220087,220087,42.70672,Liliensternus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1819,220088,220088,42.70672,Elachistosuchus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1822,465575,465575,35.96879,Tricuspisaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,Wales,Glamorgan,,,Ruthin Quarry,"Cowbridge islands, SS 975 796",Wales
1823,465579,465579,35.96879,Planocephalosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,Wales,Glamorgan,,,Ruthin Quarry,"Cowbridge islands, SS 975 796",Wales
1824,465580,465580,35.96879,Haligonia,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,Wales,Glamorgan,,,Ruthin Quarry,"Cowbridge islands, SS 975 796",Wales
1825,465685,465685,35.96879,Variodens,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,England,Somerset,,,Emborough Quarry,,England
1826,483867,483867,8.831093,Coelophysis,208.5,201.4,Late Triassic,"(208.5, 201.4)",US,New Mexico,Rio Arriba,Chinle,,Ghost Ranch Quarry,"Whitaker Quarry, Coelophysis Quarry",New Mexico
1827,483868,483868,8.831093,Machaeroprosopus,208.5,201.4,Late Triassic,"(208.5, 201.4)",US,New Mexico,Rio Arriba,Chinle,,Ghost Ranch Quarry,"Whitaker Quarry, Coelophysis Quarry",New Mexico
1828,486128,486128,37.62532,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",FR,Lorraine,Meuthe-et-Moselle,Grès à Avicula contorta,,Saint-Nicolas-de-Port,"Rossières-aux-Salines, Rosieres-aux-Salines",Lorraine
1829,486165,486165,34.05859,Camelotia,208.5,201.4,Late Triassic,"(208.5, 201.4)",UK,England,Somerset,Westbury,,"Wedmore Hill, bed 7",,England
1830,486402,486402,37.62532,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Baden-Württemberg,Trossingen,,"""Jächklinge"", Bl. 7420","Brandklinge, Pfrondorf, Tübingen",Baden-Württemberg
1831,486407,486407,37.62532,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Baden-Württemberg,Trossingen,,"Bl. 7220, Erlenberg",,Baden-Württemberg
1832,486407,486407,37.62532,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Baden-Württemberg,Baden-Württemberg,Trossingen,,"Bl. 7220, Erlenberg",,Baden-Württemberg
1833,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1834,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1835,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1836,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1837,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1838,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1839,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1840,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1841,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
1842,486411,486411,42.70672,Plateosaurus,208.5,201.4,Late Triassic,"(208.5, 201.4)",DE,Sachsen-Anhalt,Sachsen-Anhalt,Trossingen,,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)","ETE Locality 1559, Plateosaurus bonebed",Sachsen-Anhalt
